,4fgldr2,4fgldr2_features,4fgldr2_labels,3fgl,3fgl-cls1,4fgldr1,4fgldr1-cls1,4fgldr2-cls1,4fgldr3,4fgldr3-cls1,4fgldr4,4fgldr4-cls1
1577,J2015.5+3710,"[2.452852725982666, 2.7052154541015625, 1.9771569967269897, 125.4726333618164, -31.131236501491596, -30.899783224626233, -25.73707130951862, -30.78037618587379, -21.515029372472597, 0.17774830758571625, 0.3778963088989258, 9.051685333251953, 24.581684112548828, -0.4380508387212586, -0.48237451246265506, -0.5478956503262804, -0.7004690682641347, -0.8485811658939596, -0.9256477204338117]",[1],J2015.6+3709,FSRQ,J2015.5+3710,FSRQ,FSRQ,J2015.5+3710,FSRQ,J2015.5+3710,FSRQ
1578,J2016.3-0903,"[1.9787342548370361, 1.857598066329956, 1.738593578338623, 33.82139205932617, -31.387826960065333, -31.16054183041316, -27.764988890703926, -31.252545374940393, -23.3388808084877, 0.08465180546045303, 0.3090726137161255, 3.0777766704559326, 29.94162368774414, 0.9984434957469355, -0.4064529259262696, -0.4132739926471107, -0.527583194503226, -0.45440043472337693, -0.7422934377287919]",[1],J2016.4-0905,bll,J2016.3-0903,bll,bll,J2016.3-0903,bll,J2016.3-0903,bll
1579,J2017.4+0602,"[1.9654000997543335, 1.6800827980041504, 0.7015323638916016, 10.751985549926758, -30.88544285397099, -30.309742119425895, -27.596763742197727, -30.361711181521265, -22.606008306152226, 0.41045475006103516, 0.028822382912039757, 21.67831039428711, 75.91984558105469, 0.994713281613922, -0.13479886055528864, -0.22595087424147192, -0.4642450251270139, -0.8607135193323474, -0.9999999070692986]",[0],J2017.3+0602,PSR,J2017.4+0602,PSR,PSR,J2017.4+0602,MSP,J2017.4+0602,MSP
1580,J2017.5-4113,"[1.9888758659362793, 1.9144526720046997, 1.7793042659759521, 16.8305721282959, -33.10072717759181, -32.79087633809416, -28.47576965025659, -32.89791717794541, -23.981197736034535, 0.08945167064666748, 0.490572988986969, 1.4203706979751587, 9.21513557434082, 0.9858928936340393, 0.0716702023248092, -0.41386103811456776, -0.5251700772695922, -0.48461956852662313, -0.6516749929894894]",[1],J2017.6-4110,bcu,J2017.5-4113,bcu,bcu,J2017.5-4113,bcu,J2017.5-4113,bcu
1581,J2017.7-1612,"[2.2244858741760254, 2.111668586730957, 1.3434406518936157, 7.794098377227783, -31.411819387128755, -30.953827989290858, -28.341289938341703, -31.051782632168763, -23.447068118762264, 0.27072668075561523, 0.0, 4.68273401260376, 20.596498489379883, 0.9973417399857571, -0.462054119014788, -0.3861228583592884, -0.5807297696453302, -0.9082960812897443, -0.6385282488253549]",[0],J2017.6-1616,psr,J2017.7-1612,PSR,PSR,J2017.7-1612,MSP,J2017.7-1612,MSP
1582,J2018.5+3852,"[2.087409496307373, 1.8255958557128906, 1.0215246677398682, 13.721404075622559, -32.685222167595725, -32.284450086256285, -27.49823192220794, -32.31240869830023, -22.67611934832, 0.2843472957611084, 0.19612537324428558, 3.6864559650421143, 15.12730884552002, -0.7557116291500804, -0.8086521338986324, -0.11513182189786844, -0.23765549682510873, -0.6184530737989287, -0.8620921327649322]",[1],J2018.5+3851,bcu,J2018.5+3852,bcu,bcu,J2018.5+3852,bcu,J2018.5+3852,bcu
1583,J2021.1+3651,"[2.322026491165161, 2.2355213165283203, 1.3714531660079956, 6.314116477966309, -28.830469355402187, -28.409618187355054, -25.74678398473881, -28.337379232339135, -21.15752663472721, 0.3360563814640045, 0.0, 52.7354850769043, 201.3346405029297, 0.4817493739820625, -0.25593229751482477, -0.5405401443264065, -0.6981803428739742, -0.9172369461957381, -0.9513032615142945]",[0],J2021.1+3651,PSR,J2021.1+3651,PSR,PSR,J2021.1+3651,PSR,J2021.1+3651,PSR
1584,J2021.5+4026,"[2.3568270206451416, 2.7384135723114014, 1.2576018571853638, 212.1902313232422, -30.285722487606364, -29.03275965370839, -25.272411758044143, -28.911382453712708, -20.609945098222127, 0.3919368088245392, 0.08250095695257187, 57.91368103027344, 129.6992950439453, -0.26673280693033125, -0.09563395082318676, -0.5558312403543593, -0.7535808934745004, -0.9634355687362479, -0.9674529276593552]",[0],J2021.5+4026,PSR,J2021.5+4026,PSR,PSR,J2021.5+4026,PSR,J2021.5+4026,PSR
1585,J2021.9+0629,"[2.0829520225524902, 1.9512355327606201, 1.6536614894866943, 16.55025291442871, -32.350809654262605, -32.03286617613435, -28.057067599371063, -32.08405199264542, -23.560942397965448, 0.15111029148101807, 0.3328820466995239, 2.5571858882904053, 13.311452865600586, 0.9991932567977991, -0.45048065020904365, -0.4168202762437085, -0.4532216110559887, -0.7254066401588684, -0.7154090564353596]",[1],J2021.9+0630,bll,J2021.9+0629,bll,bll,J2021.9+0629,bll,J2021.9+0629,bll
1586,J2022.3+3840,"[2.721364736557007, 2.8200252056121826, 1.5314828157424927, 7.55231237411499, -29.395048957955467, -28.993273527349483, -26.537170037568345, -29.10680944835274, -22.387107276497353, 0.4081555902957916, 0.0, 6.165863037109375, 12.811193466186523, 0.9485392392121613, -0.5778032397602652, -0.7640262461728262, -0.741403714073969, -0.9999900444907966, 0.999585929626912]",[0],J2022.2+3840,spp,J2022.3+3840,PSR,PSR,J2022.3+3840,PSR,J2022.3+3840,PSR
1587,J2022.3-4513,"[2.1522417068481445, 2.0212159156799316, 1.958849310874939, 52.27920913696289, -30.52434597245705, -30.28305898601449, -28.062472094298908, -30.403205624879213, -23.532762394106868, 0.10151148587465286, 0.39671358466148376, 3.1491200923919678, 24.29203224182129, 0.9988002046860892, -0.32664565063375167, -0.5550773676426658, -0.6070935749607552, -0.7466378735109126, -0.3669548367119648]",[1],J2022.2-4515,bll,J2022.3-4513,bll,bll,J2022.3-4513,bll,J2022.3-4513,bll
1588,J2022.5+7612,"[2.268634080886841, 2.241185426712036, 2.169649600982666, 78.1901626586914, -30.979696230098646, -30.787870055623547, -28.085993884514544, -30.871109932447613, -23.585558111280648, 0.03504522144794464, 0.36999770998954773, 1.6249110698699951, 34.00007247924805, 0.994034720120202, -0.5276654960816948, -0.6478752536566554, -0.5638571703097219, -0.6813621401955106, -0.6858036515695795]",[1],J2022.5+7612,bll,J2022.5+7612,bll,bll,J2022.5+7612,bll,J2022.5+7612,bll
1589,J2023.2+3153,"[2.0617332458496094, 2.0556533336639404, 1.9593337774276733, 12.843894958496094, -33.605324741557446, -33.46193010909238, -27.436627438345347, -33.51614852171387, -22.936841308733474, 0.039694540202617645, 0.25143131613731384, 0.8259848356246948, 10.23542308807373, 0.35372292153749285, 0.9904630474705839, -0.3923727283053371, -0.5907141231917646, -0.4350958964052328, -0.5483068090460289]",[1],J2023.2+3154,bcu,J2023.2+3153,bcu,bcu,J2023.2+3153,bcu,J2023.2+3153,bcu
1590,J2023.6-1139,"[2.1108837127685547, 1.9616835117340088, 1.7226660251617432, 27.34568214416504, -30.80107007395419, -30.521601642410683, -27.958311818669472, -30.59568548267097, -23.36930820165243, 0.1302911639213562, 0.2465529441833496, 4.471898078918457, 29.05664825439453, 0.9998809978059443, -0.11483722445013578, -0.5644819019670221, -0.5027738961606588, -0.6850058332034192, -0.9094937626431511]",[1],J2023.6-1139,fsrq,J2023.6-1139,fsrq,fsrq,J2023.6-1139,fsrq,J2023.6-1139,fsrq
1591,J2024.4-0847,"[2.0086781978607178, 1.9456744194030762, 1.777597427368164, 12.141608238220215, -32.74188245974239, -32.50658498672379, -28.137612010960925, -32.572821184402464, -23.635078835194147, 0.05262583866715431, 0.16294455528259277, 1.095706820487976, 16.920774459838867, 0.9182619325511184, -0.39776703367922683, -0.5751367986694353, -0.4397840652042847, -0.4383100103312676, -0.7706845741976465]",[1],J2024.4-0848,bcu,J2024.4-0847,bll,bll,J2024.4-0847,bll,J2024.4-0847,bll
1592,J2024.6-3252,"[2.4765326976776123, 2.352304458618164, 2.074399471282959, 83.90808868408203, -29.09363906273255, -28.79685071830166, -28.02870797055463, -28.869249915821804, -23.523554298451927, 0.14912378787994385, 0.5307896733283997, 3.489744186401367, 22.188196182250977, -0.3849068061466544, -0.48497661403843717, -0.7326194584441613, -0.7083690487461243, -0.804208959993994, -0.9999635090175648]",[1],J2024.4-3254,fsrq,J2024.6-3252,fsrq,fsrq,J2024.6-3252,fsrq,J2024.6-3252,fsrq
1593,J2025.3+3341,"[2.6313483715057373, 2.727876901626587, 2.1477599143981934, 116.01266479492188, -29.773912975859652, -29.507072280107977, -26.59835060021308, -29.37454017363911, -22.601739064574186, 0.17841818928718567, 0.6032698750495911, 5.1124267578125, 16.002939224243164, 0.9939539296097251, -0.6772323651941221, -0.7497040738350803, -0.7256160724902185, -0.9697483982897357, -0.17587310296278166]",[1],J2025.2+3340,bcu,J2025.3+3341,bcu,bll,J2025.3+3341,bll,J2025.3+3341,bll
1594,J2025.6-0735,"[2.2898736000061035, 2.1893413066864014, 2.0465376377105713, 3397.2548828125, -28.298168127936176, -28.05656354748537, -27.23147182474514, -28.15002674984936, -22.597864750066247, 0.09385734051465988, 0.7866690754890442, 11.226532936096191, 126.54058074951172, -0.25337801383654796, -0.5069974389905069, -0.6474895098681633, -0.6580800176651765, -0.773122211685185, -0.8539042068463826]",[1],J2025.6-0736,fsrq,J2025.6-0735,fsrq,fsrq,J2025.6-0735,fsrq,J2025.6-0735,fsrq
1595,J2026.1+7645,"[1.6610709428787231, 1.5378773212432861, 1.2469054460525513, 9.56835651397705, -35.60787610991878, -35.15485025024531, -28.670609098984464, -35.253576939150484, -24.233524410760033, 0.1745421439409256, 0.0, 2.066406011581421, 8.747838020324707, -0.997477087037583, -0.9951018832166295, 0.9967894627613029, 0.14137148846079406, -0.5220339480482455, -0.11993098756912587]",[1],J2026.3+7644,bcu,J2026.1+7645,bcu,bcu,J2026.1+7645,bcu,J2026.1+7645,bcu
1596,J2028.3+3331,"[2.3163366317749023, 2.269050359725952, 0.43138137459754944, 9.464500427246094, -30.22753445170692, -29.746360643327215, -27.2151792889677, -29.79458725326121, -22.1413323076663, 0.6458247900009155, 0.019427258521318436, 24.091360092163086, 61.139442443847656, -0.7558994936356811, 0.3090162872106662, -0.3274391360591844, -0.7463763075090195, -0.9444963506932101, -0.9999995146675988]",[0],J2028.3+3332,PSR,J2028.3+3331,PSR,PSR,J2028.3+3331,PSR,J2028.3+3331,PSR
1597,J2029.5+4925,"[2.4641172885894775, 2.230137348175049, 1.5865607261657715, 146.56588745117188, -29.777096059137495, -29.37539768688943, -27.417204563034414, -29.43485221413837, -22.92279095005744, 0.30084648728370667, 0.7607464790344238, 5.712309837341309, 19.90644073486328, 0.7514823296595892, -0.1967666038222362, -0.5570275529043202, -0.7788825465786167, -0.8523668977139277, -0.9990481286321518]",[1],J2029.4+4923,bll,J2029.5+4925,bll,bll,J2029.5+4925,bll,J2029.5+4925,bll
1598,J2030.0+3641,"[2.3211512565612793, 2.038072109222412, 0.41486018896102905, 8.124258995056152, -30.34405895266191, -29.764762272471362, -27.0791831477321, -29.816792357316917, -22.202726029631116, 0.6205021142959595, 0.0, 17.024126052856445, 49.63896179199219, -0.9828863871583688, 0.9998711732422677, -0.2851578703550446, -0.6613411942628424, -0.9357421883776323, -0.9999987935869521]",[0],J2030.0+3642,PSR,J2030.0+3641,PSR,PSR,J2030.0+3641,PSR,J2030.0+3641,PSR
1599,J2030.2-0620,"[2.4038190841674805, 2.4305546283721924, 2.475815773010254, 74.90731048583984, -31.19324222450019, -31.09088448000152, -28.146233855436535, -31.20083151405543, -23.871514084561042, -0.04734935238957405, 1.2769205570220947, 0.8212518095970154, 8.760566711425781, 0.6926628383324479, -0.501313930079347, -0.8036177525667058, -0.45106477507605885, -0.8291498153676841, -0.15788973896494224]",[1],J2030.2-0622,fsrq,J2030.2-0620,fsrq,fsrq,J2030.2-0620,fsrq,J2030.2-0620,fsrq
1600,J2030.9+4416,"[2.4700682163238525, 2.4188272953033447, 0.4549427330493927, 5.452719688415527, -30.072834074258257, -29.573829317225275, -27.160018842977216, -29.642463007619632, -22.24353201453634, 0.6617519855499268, 0.0, 16.658283233642578, 44.717769622802734, -0.3301884345661928, -0.3356774614912907, -0.42266714008434597, -0.8146439675337536, -0.9991573046967409, -0.9826404048542129]",[0],J2030.8+4416,PSR,J2030.9+4416,PSR,PSR,J2030.9+4416,PSR,J2030.9+4416,PSR
1601,J2030.9+1935,"[1.8705646991729736, 1.6523720026016235, 1.4185419082641602, 20.559568405151367, -32.44651557469524, -32.11584566258828, -27.930631319152294, -32.20547632634208, -23.467948361015782, 0.15761932730674744, 0.2941714823246002, 4.029968738555908, 22.91619300842285, -0.3938534959906548, -0.41053408488096416, -0.34788660748103245, -0.24399542133372873, -0.6276305621490805, -0.4763493055819937]",[1],J2031.0+1937,bcu,J2030.9+1935,bll,bll,J2030.9+1935,bll,J2030.9+1935,bll
1602,J2032.0+1219,"[2.4144790172576904, 2.327481269836426, 2.0994863510131836, 36.49569320678711, -31.12638976595084, -30.85186027391549, -27.89289480568205, -30.89989229967483, -23.672597961243998, 0.12588274478912354, 0.604188084602356, 1.8978337049484253, 12.295945167541504, -0.06654902680658614, -0.668438318159506, -0.6809724746760737, -0.6336888389960453, -0.7085324065047347, -0.9999999999428953]",[1],J2031.8+1223,bll,J2032.0+1219,bll,bll,J2032.0+1219,bll,J2032.0+1219,bll
1603,J2032.2+4127,"[2.2306439876556396, 1.9822089672088623, 1.062583565711975, 18.210596084594727, -30.298643728604297, -29.8102636084246, -26.33238338507955, -29.880200526664826, -21.62942831552608, 0.3869759738445282, 0.0496516078710556, 23.80812644958496, 96.56460571289062, 0.772210731280502, 0.038359779113753295, -0.3300362235099533, -0.5100907318041398, -0.860136913974741, -0.9152348345346577]",[0],J2032.2+4126,PSR,J2032.2+4127,PSR,PSR,J2032.2+4127,PSR,J2032.2+4127,PSR
1604,J2033.7+6308,"[1.8457297086715698, 1.740889072418213, 0.6190060973167419, 11.442195892333984, -34.55798728071662, -33.88149125308575, -28.592997416148656, -33.882644460451765, -23.88757389668252, 0.4233551621437073, 0.29558202624320984, 3.599398374557495, 8.781550407409668, -0.9998414676361456, -0.9276199894299018, 0.9999997102781042, -0.04611793535547918, -0.49304796919368604, -0.8820011970919636]",[1],J2033.6+6309,bcu,J2033.7+6308,bcu,bcu,J2033.7+6308,bcu,J2033.7+6308,bcu
1605,J2034.6+1154,"[2.539879560470581, 2.4787063598632812, 2.2501461505889893, 50.781532287597656, -30.5937453139744, -30.331639101235055, -27.556396627875543, -30.171195064265618, -23.52931647645712, 0.13717791438102722, 0.5470225214958191, 1.9008166790008545, 14.229985237121582, 0.6430682856807729, -0.4652270895694724, -0.7001222272893565, -0.7585964216924878, -0.767897520993688, -0.6983604471867414]",[1],J2034.3+1155,fsrq,J2034.6+1154,fsrq,fsrq,J2034.6+1154,fsrq,J2034.6+1154,fsrq
1606,J2035.4+1056,"[2.390671968460083, 2.3145413398742676, 2.070617198944092, 2623.513671875, -28.986783702951733, -28.720828637185676, -27.203450171934552, -28.767266430294875, -22.818777535371485, 0.12363976985216141, 1.2234619855880737, 9.048958778381348, 74.17598724365234, -0.2158331542020211, -0.5670958426774488, -0.6636172147063701, -0.7074357451744415, -0.8149589057971399, -0.778178371479379]",[1],J2035.3+1055,fsrq,J2035.4+1056,fsrq,fsrq,J2035.4+1056,fsrq,J2035.4+1056,fsrq
1607,J2036.4+6553,"[2.049577474594116, 1.9205296039581299, 1.6672524213790894, 26.350454330444336, -32.257894199299656, -31.927416148491268, -28.159551852172218, -32.003351609676564, -23.60885474069115, 0.14898964762687683, 0.37489795684814453, 3.2237136363983154, 18.546377182006836, 0.9997842733895774, -0.22179447299400834, -0.35809537554673226, -0.4202310088586549, -0.7209185422156108, -0.6343102055128212]",[1],J2036.4+6551,bll,J2036.4+6553,bll,bll,J2036.4+6553,bll,J2036.4+6553,bll
1608,J2036.9-3329,"[1.725659966468811, 1.2219082117080688, 0.9497550129890442, 11.819747924804688, -34.40493427849089, -33.980955124145325, -28.283594384843884, -34.06416763472134, -23.881255354383274, 0.24851937592029572, 0.30363336205482483, 1.7231473922729492, 11.551534652709961, 0.014970258876894982, -0.7550207252313302, -0.63431975618224, -0.1543920364719017, -0.20392416247213468, -0.4086247587788498]",[1],J2036.6-3325,bcu,J2036.9-3329,bll,bll,J2036.9-3329,bll,J2036.9-3329,bll
1609,J2038.7+5117,"[2.5731894969940186, 2.353266477584839, 1.597407579421997, 80.07344818115234, -29.746929125647092, -29.351516261205337, -27.255363960780763, -29.39448883320791, -22.993731277439842, 0.30768123269081116, 0.682190477848053, 4.185754299163818, 13.026620864868164, -0.5840755937230774, -0.43668138292017755, -0.6484978946815545, -0.7658525904082089, -0.9609304268426302, -0.9999194643850436]",[1],J2038.8+5113,fsrq,J2038.7+5117,fsrq,fsrq,J2038.7+5117,fsrq,J2038.7+5117,fsrq
1610,J2039.0-1046,"[2.0848374366760254, 1.9559638500213623, 1.8360971212387085, 32.500030517578125, -30.23016219992095, -30.000808187240875, -27.690428936856172, -30.095960127705215, -23.16881839290924, 0.09320059418678284, 0.1928967386484146, 4.741781234741211, 46.324954986572266, -0.32828694061578356, -0.3724842510519764, -0.5326198760118616, -0.525786437031164, -0.6169501560099809, -0.7594238063551249]",[1],J2039.0-1047,bll,J2039.0-1046,bll,bll,J2039.0-1046,bll,J2039.0-1046,bll
1611,J2039.5+5218,"[1.8391286134719849, 1.7976845502853394, 1.7017980813980103, 6.574051380157471, -34.16753978824554, -33.93136368298265, -28.02772699798739, -34.012297050775615, -23.476260527525593, 0.04791691526770592, 0.0, 1.0241819620132446, 12.951671600341797, 0.9829954926355595, -0.9995179245061847, 0.9988955479534716, -0.6256981014793596, -0.38903814934773884, -0.31424079334134236]",[1],J2039.5+5217,bll,J2039.5+5218,bll,bll,J2039.5+5218,bll,J2039.5+5218,bll
1612,J2040.0-5737,"[2.402688980102539, 2.388568639755249, 2.2672080993652344, 3.88276743888855, -31.084109030155847, -30.893920506545328, -28.295488526129173, -30.933104178403855, -23.963202783484753, 0.03671640902757645, 0.0, 0.7698091864585876, 10.622716903686523, 0.987408739094414, -0.5472542365778233, -0.696536916369776, -0.5222768618437441, -0.8089014760042277, -0.9986391914897828]",[1],J2040.0-5734,bcu,J2040.0-5737,bcu,bcu,J2040.0-5737,bcu,J2040.0-5737,bcu
1613,J2040.2-7115,"[1.7119265794754028, 1.642837405204773, 1.5394620895385742, 7.6559739112854, -34.02172421421803, -33.7124741700608, -28.23793922830536, -33.86364340984271, -23.956397096134552, 0.05541633442044258, 0.0, 1.4695863723754883, 20.301671981811523, 0.9891858375236442, -0.42289853472765426, -0.3161614264982178, -0.40862437104774907, -0.31626155426803937, -0.26820321087822674]",[1],J2040.2-7115,bcu,J2040.2-7115,bll,bll,J2040.2-7115,bll,J2040.2-7115,bll
1614,J2041.8-7319,"[1.871526837348938, 1.7190407514572144, 1.4131090641021729, 4.969844818115234, -34.10363444364839, -33.79291879190608, -28.58566007077603, -33.84148354281698, -24.08262117807427, 0.10671345889568329, 0.0, 1.301733136177063, 11.093605041503906, 0.9956137234650335, -0.6958907019663555, -0.6471130541415, -0.19815899527672085, -0.5182439300804988, -0.3963631626270933]",[1],J2041.9-7318,bcu,J2041.8-7319,bcu,bll,J2041.8-7319,bll,J2041.8-7319,bll
1615,J2041.9-3735,"[1.9651461839675903, 1.9712438583374023, 1.9778428077697754, 10.146547317504883, -33.12003566644994, -32.94857930929322, -28.41472664945343, -33.083310782389695, -23.9279112876951, -0.007354498375207186, 0.16824744641780853, 0.15060658752918243, 10.220199584960938, -0.9323846294859438, 0.5534650558537209, -0.5323001917342904, -0.42695868029891126, -0.637783146227523, -0.12847965462712135]",[1],J2041.7-3732,bll,J2041.9-3735,bll,bll,J2041.9-3735,bll,J2041.9-3735,bll
