,4FGLDR2,CLASS1-4FGLDR2,4FGLDR2-3FGL
2795,J1304.4+1203,psr,J1304.6+1200
2796,J1304.6+0539,,
2797,J1304.6-0348,fsrq,J1304.8-0338
2798,J1304.9-2107,bcu,J1304.9-2109
2799,J1305.3+5118,nlsy1,
2800,J1305.4-4928,sbg,J1305.4-4926
2801,J1305.5-6241,snr,J1305.7-6241
2802,J1305.6+7853,bll,J1305.5+7854
2803,J1305.9+3858,bll,
2804,J1306.3-6043,,J1306.4-6043
2805,J1306.3+1113,rdg,
2806,J1306.7-2148,rdg,J1306.8-2146
2807,J1306.8-4035,psr,J1306.8-4031
2808,J1307.6-4259,bll,J1307.6-4300
2809,J1308.4-6706,bcu,J1308.1-6707
2810,J1308.5+3547,fsrq,J1308.7+3545
2811,J1308.7+0347,,J1309.0+0347
2812,J1308.9-5730,,J1308.7-5738
2813,J1309.1-6223,,J1309.6-6230c
2814,J1309.3+8035,,
2815,J1309.4+4305,bll,J1309.3+4304
2816,J1309.6+3718,bcu,
2817,J1309.7+1153,bll,J1309.5+1154
2818,J1310.2-1158,bll,J1310.2-1159
2819,J1310.5+3221,fsrq,J1310.6+3222
2820,J1310.6+2449,bll,J1310.6+2446
2821,J1310.7-5553,bcu,
2822,J1310.9+5514,fsrq,J1310.7+5515
2823,J1311.0+0034,bll,J1311.0+0036
2824,J1311.0+3233,fsrq,
2825,J1311.7-3430,PSR,J1311.8-3430
2826,J1311.8+3954,bll,
2827,J1311.8+2057,bcu,
2828,J1312.3-6257,,
2829,J1312.4-2156,bll,J1312.5-2155
2830,J1312.6-6231c,,J1311.8-6230
2831,J1312.6-1900,bcu,
2832,J1312.6+4828,bcu,J1312.7+4828
2833,J1312.7+0050,PSR,J1312.7+0051
2834,J1312.8-2350,bll,J1312.7-2349
2835,J1312.8-0425,fsrq,J1312.8-0424
2836,J1314.7+2348,bll,J1314.8+2349
2837,J1315.0-4236,bll,J1314.7-4237
2838,J1315.1-5333,bll,J1315.1-5329
2839,J1315.4+8453,bcu,
2840,J1315.5+1135,bll,J1315.4+1130
2841,J1315.9-0732,bll,J1315.7-0732
2842,J1315.9-6349c,bcu,
2843,J1315.9-6243,,J1315.0-6235c
2844,J1316.1-3338,fsrq,J1316.0-3338
2845,J1316.5+3013,bcu,
2846,J1317.1+6613,bcu,
2847,J1317.5-0153,,
2848,J1317.5-6316,,J1317.6-6315
2849,J1317.6+3428,fsrq,J1317.8+3429
2850,J1317.6+7450,bcu,
2851,J1318.1-3937,,
2852,J1318.1-1740,bcu,
2853,J1318.2+6754,bcu,
2854,J1318.3-1148,,
2855,J1318.5-6352,,
2856,J1318.7-1234,bcu,J1318.7-1232
2857,J1318.9-4556,,
2858,J1319.5-0045,bcu,
2859,J1319.5+1404,bll,J1319.3+1402
2860,J1319.8+7759,bll,J1319.6+7759
2861,J1320.3-6410c,,
2862,J1320.5-6256c,,J1320.6-6258c
2863,J1320.7+3314,fsrq,
2864,J1321.1-6239,,
2865,J1321.1+2216,fsrq,J1321.0+2215
2866,J1321.3-2641,fsrq,
2867,J1321.9+3219,bll,
2868,J1322.0+8317,fsrq,J1321.7+8312
2869,J1322.0-4624,,
2870,J1322.2+0842,fsrq,J1322.3+0839
2871,J1322.3-0606,bcu,
2872,J1322.6-0936,fsrq,J1322.8-0938
2873,J1322.6-1418,bcu,
2874,J1322.6-1617,bcu,J1322.6-1619
2875,J1322.9+0437,bll,J1322.9+0435
2876,J1323.0+2941,bcu,J1323.0+2942
2877,J1323.9+1405,bll,J1323.9+1405
2878,J1324.0-4330e,RDG,J1324.0-4330e
2879,J1324.9+4748,fsrq,
2880,J1325.3-5413,,J1325.2-5411
2881,J1325.5-4300,RDG,J1325.4-4301
2882,J1325.6-0227,bll,
2883,J1326.0+3507,,
2884,J1326.1+1232,bll,
2885,J1326.6-4729,glc,J1326.7-4727
2886,J1326.7-0503,fsrq,
2887,J1326.8-5256,bll,J1326.6-5256
2888,J1326.9+2210,fsrq,J1326.8+2211
2889,J1327.8+2522,bll,J1327.9+2524
2890,J1328.4-6231,,
2891,J1328.5-4727,bll,J1328.5-4728
2892,J1328.6+1145,bll,
2893,J1329.0-5607,bll,J1328.9-5607
2894,J1329.4-0530,bcu,J1329.1-0536
2895,J1329.9-6108,,J1329.8-6109
2896,J1330.2-7003,bcu,J1330.1-7002
2897,J1330.2+7002,bll,J1330.6+7002
2898,J1330.3+4441,bll,J1330.0+4437
2899,J1330.4+3157,bll,
2900,J1330.7+5200,bcu,J1330.9+5201
2901,J1330.7+2933,bcu,
2902,J1331.0+3032,css,J1330.5+3023
2903,J1331.0+5653,bll,J1330.4+5641
2904,J1331.2-1325,bll,J1331.1-1328
2905,J1331.3-3818,,J1330.0-3818
2906,J1331.6+1711,bll,J1331.5+1711
2907,J1331.7-0343,fsrq,
2908,J1331.7-0647,bcu,
2909,J1332.0-0509,fsrq,J1332.0-0508
2910,J1332.2+4722,fsrq,J1331.8+4718
2911,J1332.6-1256,fsrq,J1332.6-1256
2912,J1333.0-6626,bcu,
2913,J1333.2+2725,fsrq,J1332.8+2723
2914,J1333.7+5056,fsrq,J1333.7+5057
2915,J1334.1-4154,,J1334.3-4152
2916,J1334.1-3521,bcu,
2917,J1334.5+5634,fsrq,
2918,J1334.6-4435,,
2919,J1334.8-3856,,
2920,J1335.0-5656,psr,J1335.1-5655
2921,J1335.3-2949,bll,J1335.4-2949
2922,J1335.5-4546,,
2923,J1335.6-4052,,J1335.2-4056
2924,J1336.2+2320,bll,
2925,J1336.2+2053,bcu,
2926,J1336.5-4655,,
2927,J1337.4+5502,fsrq,
2928,J1337.5-7802,bcu,
2929,J1337.6-1257,fsrq,J1337.6-1257
2930,J1337.9-1956,bcu,
2931,J1338.0+6534,fsrq,J1338.9+6532
2932,J1338.0-4159,,
2933,J1338.8-4509,,
2934,J1338.9+1153,bll,J1339.0+1153
2935,J1339.0-2400,bcu,J1338.6-2403
2936,J1339.1-2620,fsrq,
2937,J1339.9-0138,fsrq,J1339.8-0133
2938,J1340.0-1501,bcu,
2939,J1340.1+3857,bcu,
2940,J1340.4+6926,bcu,
2941,J1340.5+4409,bll,J1340.6+4412
2942,J1340.8-0409,bll,J1340.6-0408
2943,J1341.1+7433,bcu,
2944,J1341.2+3958,bll,J1341.0+3955
2945,J1341.6+5515,bll,J1341.5+5517
2946,J1341.7-3907,bcu,
2947,J1341.7-6216,PSR,
2948,J1341.8-2053,fsrq,J1341.9-2053
2949,J1342.6+0944,fsrq,J1342.7+0945
2950,J1342.7+0505,bll,
2951,J1343.5-6827,,
2952,J1343.6+5755,fsrq,J1343.6+5753
2953,J1343.8-6208,spp,
2954,J1344.0+6605,fsrq,
2955,J1344.1-7700,bcu,
2956,J1344.2-1723,fsrq,J1344.2-1724
2957,J1344.4-3656,bcu,J1344.5-3655
2958,J1344.9-6228,spp,J1345.1-6224
2959,J1345.3-6253,spp,
2960,J1345.5+4453,fsrq,J1345.6+4453
2961,J1345.6-3356,bll,J1345.9-3357
2962,J1345.8+0706,fsrq,J1345.8+0704
2963,J1345.9-2612,,J1346.2-2608
2964,J1346.3-6026,rdg,J1346.6-6027
2965,J1346.5+5330,,
2966,J1347.1-2959,bll,J1346.9-2958
2967,J1347.4+7309,bcu,
2968,J1347.6-3751,fsrq,J1347.6-3754
2969,J1348.5-8700,,
2970,J1348.9+0756,bll,
2971,J1349.1-5829,,J1348.5-5833
2972,J1349.5-7153,bcu,J1348.5-7150
2973,J1349.5-1131,fsrq,J1349.6-1133
2974,J1350.6-6224,PSR,J1350.4-6224
2975,J1350.8+3033,fsrq,J1350.8+3035
2976,J1350.9-2757,,J1351.1-2743
2977,J1351.0+0029,fsrq,J1351.1+0030
2978,J1351.3+1115,bll,J1351.4+1115
2979,J1351.4-1529,bll,
2980,J1351.6-6142,,
2981,J1351.7-2912,bcu,J1351.7-2913
2982,J1351.7+5542,bll,
2983,J1351.9+2847,bll,
2984,J1352.7-2742,bcu,
2985,J1353.0-4413,bll,J1353.1-4414
2986,J1353.2+3740,bll,
2987,J1353.3+1434,bll,J1353.2+1435
2988,J1353.4+5600,bll,
2989,J1353.5-6128,,
2990,J1353.6-6640,bll,J1353.5-6640
2991,J1353.7-3936,bcu,
2992,J1354.2+0353,,
2993,J1354.2+6934,bcu,
2994,J1354.3-0206,fsrq,
2995,J1354.4+3707,bll,J1354.5+3705
2996,J1354.7+0623,bll,
2997,J1354.8-1041,fsrq,J1355.0-1044
2998,J1355.2-6420e,PWN,J1356.6-6428
2999,J1356.0-6747,,
3000,J1356.2-1726,agn,
3001,J1356.6+0234,,
3002,J1356.9-6432,PSR,J1356.6-6428
3003,J1357.1+1921,fsrq,
3004,J1357.3+3730,gal,
3005,J1357.3-6123,,
3006,J1357.5+0127,bll,J1357.5+0125
3007,J1357.9-4907,,
3008,J1358.0-7749,,
3009,J1358.1+7642,fsrq,J1357.6+7643
3010,J1358.2-6210,spp,
3011,J1358.3-6026,,J1358.5-6025
3012,J1358.9-0703,bcu,
3013,J1359.1+5544,fsrq,J1359.0+5544
3014,J1359.1-1152,bcu,
3015,J1359.4+0202,fsrq,J1359.2+0204
3016,J1359.5-6615,,
3017,J1359.7+4012,fsrq,
3018,J1359.8-3746,bll,J1359.9-3746
3019,J1359.9+3616,,
3020,J1400.0-2415,,J1400.2-2413
3021,J1400.2-4010,bll,
3022,J1400.4-6050,,
3023,J1400.6-5605,bcu,J1400.7-5605
3024,J1400.6-1432,PSR,J1400.5-1437
3025,J1401.1-3717,bcu,
3026,J1401.2-0915,fsrq,
3027,J1401.2-6116,,
3028,J1401.3-5012,,
3029,J1401.6-4645,,
3030,J1401.7-3217,,
3031,J1402.5-1827,bcu,
3032,J1402.6+1600,bll,
3033,J1402.6-3330,fsrq,
3034,J1402.7+1306,psr,J1403.1+1304
3035,J1403.4+4319,bll,
3036,J1403.5-6236,,
3037,J1403.7+1513,,
3038,J1404.4-6159,spp,
3039,J1404.8-5237,,J1404.3-5241
3040,J1404.8+6554,bll,J1404.8+6554
3041,J1404.8+0402,bll,J1404.8+0401
3042,J1405.1-6119,,J1405.4-6119
3043,J1405.3-0640,bcu,
3044,J1405.3-6008,,
3045,J1405.9-1853,,
3046,J1406.1-2508,bll,J1406.0-2508
3047,J1406.2-7500,,
3048,J1406.4-1654,bcu,
3049,J1406.6-6523,unk,
3050,J1406.6-3934,bll,
3051,J1406.9+1643,bll,J1406.6+1644
3052,J1407.4-0820,,
3053,J1407.5-2706,bll,
3054,J1407.6-4301,bll,J1407.7-4256
3055,J1407.7-3017,,
3056,J1408.0+3834,,
3057,J1408.1-6010,,
3058,J1408.6-2917,,J1408.0-2924
3059,J1408.7-3747,,J1409.2-3743
3060,J1408.9-0751,fsrq,J1408.8-0751
3061,J1408.9-5845c,,
3062,J1409.1-6121e,,J1405.4-6119
3063,J1410.1+0202,bll,
3064,J1410.3+1438,bll,
3065,J1410.3+6058,bll,
3066,J1410.4+2820,bll,J1410.4+2821
3067,J1410.5+6215,bcu,
3068,J1410.7+7405,,J1410.9+7406
3069,J1410.7-5945,,
3070,J1411.5-0723,bll,J1411.4-0724
3071,J1411.5-6133,PSR,J1409.7-6132
3072,J1411.8+5249,bll,J1412.0+5249
3073,J1412.0+3836,bcu,
3074,J1412.1-6631,,J1412.3-6635
3075,J1412.1+7427,bll,
3076,J1412.2-6018,,
3077,J1412.9+5018,bcu,
3078,J1413.1-6519,sey,J1413.2-6518
3079,J1413.5-6205,PSR,J1413.4-6205
3080,J1415.2-5550,,
3081,J1415.3-6110c,,
3082,J1415.4-6458,,
3083,J1415.5+4830,bll,J1415.2+4832
3084,J1415.9-1002,fsrq,J1415.0-1001
3085,J1415.9-1504,,
3086,J1416.1+1320,bcu,J1416.0+1325
3087,J1416.1-2417,bll,J1416.1-2417
3088,J1416.7-5023,,J1417.7-5028
3089,J1417.6-4403,psr,J1417.5-4402
3090,J1417.7-6057,,
3091,J1417.9+4613,fsrq,
3092,J1417.9+2543,bll,J1417.8+2540
3093,J1418.2-5400,,
3094,J1418.4-0233,bll,J1418.4-0233
3095,J1418.4+3543,BCU,J1418.5+3543
3096,J1418.7-3504,fsrq,
3097,J1418.7-6057,PSR,J1418.6-6058
3098,J1418.7-6110,,
3099,J1418.9+7731,bll,J1418.9+7731
3100,J1419.2-6029,,
3101,J1419.3+0444,bll,J1419.5+0449
3102,J1419.4-0838,fsrq,J1419.5-0836
3103,J1419.5+3821,fsrq,J1419.8+3819
3104,J1419.6-5153,bcu,J1419.1-5156
3105,J1419.8+5423,bll,J1419.9+5425
3106,J1420.0-6048,PSR,J1420.0-6048
3107,J1420.3-6046e,PWN,J1420.0-6048
3108,J1420.3+0612,bll,
3109,J1420.7-6701,,
3110,J1420.9-7920,bcu,J1421.8-7920
3111,J1420.9-6127c,,
3112,J1420.9-2431,,J1421.0-2431
3113,J1421.1-4614,bcu,J1420.9-4615
3114,J1421.1-1120,bcu,J1421.0-1122
3115,J1421.1+3859,fsrq,
3116,J1421.4-1655,,
3117,J1421.6-4819,bcu,
3118,J1422.3+3223,fsrq,J1422.4+3227
3119,J1422.3-6059,,
3120,J1422.5-6137,PSR,J1422.4-6137
3121,J1422.6+5801,bll,J1422.8+5801
3122,J1422.6+8150,bcu,
3123,J1423.1+3738,bll,J1422.7+3743
3124,J1423.3-5655,spp,
3125,J1423.5+4524,bcu,
3126,J1423.5-7829,fsrq,J1422.8-7828
3127,J1424.1-1750,bll,J1424.3-1753
3128,J1424.1+2917,bcu,
3129,J1424.2+0433,bll,J1424.3+0434
3130,J1424.6+1447,bll,
3131,J1424.8-6536,,
3132,J1424.8-8012,,
3133,J1424.8-6808,bcu,J1424.6-6807
3134,J1425.0+3615,bll,J1424.9+3615
3135,J1425.4-0119,bll,
3136,J1426.1+3403,bll,J1426.2+3402
3137,J1426.4+3625,fsrq,
3138,J1427.0+2348,BLL,J1427.0+2347
3139,J1427.4-1823,bcu,
3140,J1427.6-3305,bll,J1427.6-3305
3141,J1427.7-3215,bll,J1427.8-3215
3142,J1427.8-6051,,J1427.6-6048c
3143,J1427.9-4206,FSRQ,J1427.9-4206
3144,J1428.1+1629,bcu,J1427.2+1610
3145,J1428.3+5635,fsrq,
3146,J1428.5+4240,bll,J1428.5+4240
3147,J1428.7-1017,bcu,
3148,J1428.8+7429,bcu,
3149,J1428.9+5406,fsrq,
3150,J1429.8-3058,bcu,
3151,J1429.8-0739,,
3152,J1429.9-5911,PSR,J1429.8-5910
3153,J1431.0-4432,,J1430.8-4434
3154,J1431.1-3120,bll,
3155,J1431.4-4711,PSR,
3156,J1431.5-6627,,
3157,J1432.2+5051,bcu,
3158,J1432.8+7648,bcu,
3159,J1433.0-1801,fsrq,
3160,J1433.5-5457,unk,
3161,J1433.7-7304,bcu,
3162,J1433.8-6357,,
3163,J1434.2+4204,fsrq,J1434.1+4203
3164,J1434.7+1950,fsrq,J1434.6+1951
3165,J1434.8+6640,bll,J1434.6+6640
3166,J1435.3+7120,bcu,
3167,J1435.5+2021,bll,J1435.2+2023
3168,J1435.7+6148,bcu,
3169,J1435.8-6018,spp,
3170,J1435.9-8348,bcu,
3171,J1436.4+3900,,
3172,J1436.9+2321,fsrq,J1436.8+2322
3173,J1436.9+5638,bll,J1436.8+5639
3174,J1438.0+0219,,
3175,J1438.0-3128,fsrq,
3176,J1438.5-4207,bcu,J1438.6-4209
3177,J1438.6+1205,bll,
3178,J1438.9+3710,fsrq,J1438.7+3710
3179,J1439.2-5142,,
3180,J1439.3+3932,bll,J1439.2+3931
3181,J1439.5-2525,bcu,
3182,J1439.7+4958,bll,J1440.1+4955
3183,J1439.9-3953,bll,J1440.0-3955
3184,J1440.0-2343,bll,
3185,J1440.0-1530,bll,J1440.2-1538
3186,J1440.2-5505,psr,
3187,J1440.6-3846,bll,J1440.4-3845
3188,J1440.9+0609,bll,J1440.9+0610
3189,J1441.4-1934,,
3190,J1441.6-5951c,spp,J1441.5-5955c
3191,J1441.6-1522,fsrq,J1441.7-1538
3192,J1441.7+1836,bcu,
3193,J1442.0+4348,bll,J1442.0+4348
3194,J1442.0+0732,,
3195,J1442.1-2800,,
3196,J1442.1-3707,,
3197,J1442.2+0622,bcu,
3198,J1442.2-6005,spp,J1441.6-5956
3199,J1442.6-4623,bll,
3200,J1442.7+1200,bll,J1442.8+1200
3201,J1443.0-6227e,SNR,
3202,J1443.1+5201,rdg,J1442.6+5156
3203,J1443.1+4728,nlsy1,
3204,J1443.6+2515,bll,
3205,J1443.7-0954,bcu,
3206,J1443.7-7037,,J1444.0-7033
3207,J1443.9-3908,bll,J1444.0-3907
3208,J1443.9+2501,fsrq,J1443.9+2502
3209,J1444.1+7601,,
3210,J1444.8+3645,,
3211,J1444.9-5939,,
3212,J1445.0-0326,bll,J1445.0-0328
3213,J1445.2-1954,bcu,
3214,J1445.9-1626,bll,J1446.1-1628
3215,J1446.0-3039,bcu,
3216,J1446.3+3111,bcu,
3217,J1446.6-4701,PSR,J1446.6-4701
3218,J1446.7+1719,fsrq,
3219,J1446.8-1830,bcu,J1446.8-1831
3220,J1447.0-2657,bcu,
3221,J1447.4-5757,,J1447.3-5800
3222,J1448.0+3608,bll,J1448.0+3608
3223,J1449.4-6026,unk,
3224,J1449.5+2746,rdg,
3225,J1449.6-2137,fsrq,
3226,J1449.7-0910,agn,
3227,J1449.8-5923c,,
3228,J1450.4+0910,fsrq,J1450.4+0911
3229,J1450.8-1424,,
3230,J1450.8+5201,bll,J1450.9+5200
3231,J1451.4+6355,bll,J1451.2+6355
3232,J1451.5+1415,bcu,
3233,J1451.6-3726,,
3234,J1451.8-3851,bcu,
3235,J1452.0-4148,,
3236,J1453.0-1318,bcu,
3237,J1453.4-5858,spp,
3238,J1453.5+3505,fsrq,
3239,J1454.0+4927,bcu,
3240,J1454.1+1622,fsrq,J1454.0+1622
3241,J1454.1+2647,bcu,
3242,J1454.3-5551,,
3243,J1454.3-3946,,
3244,J1454.4-3744,fsrq,J1454.2-3751
3245,J1454.4+5124,bll,J1454.5+5124
3246,J1454.7+5237,bll,
3247,J1455.0+0247,bll,
3248,J1455.4-3654,bcu,
3249,J1455.8-7601,bcu,
3250,J1456.0+5051,bll,
3251,J1456.3-5419,,
3252,J1456.4-7129,,
3253,J1456.7-6050c,,J1456.7-6046
3254,J1457.3-4246,bcu,
3255,J1457.4-3539,FSRQ,J1457.4-3539
3256,J1457.8-4642,bcu,
3257,J1458.6+3722,bll,J1458.7+3719
3258,J1458.8-2120,,J1458.7-2120
3259,J1459.0+7140,css,
3260,J1459.0+6129,bcu,
3261,J1459.0-5819,unk,
3262,J1459.0-5353,bcu,
3263,J1459.5-6053,PSR,J1459.4-6053
3264,J1459.5+1527,fsrq,
3265,J1500.1-5846,,
3266,J1500.2+2640,,
3267,J1500.7+4752,bll,J1500.6+4750
3268,J1500.9+5528,bll,
3269,J1501.0-6310e,,J1457.6-6249
3270,J1501.0+2238,bll,J1500.9+2238
3271,J1501.2-6624,unk,
3272,J1501.6-5236,,
3273,J1502.2-5933,,
3274,J1502.5+5552,bcu,J1502.2+5553
3275,J1502.6+0207,,
3276,J1503.3+1651,bll,
3277,J1503.5+4759,bll,J1503.7+4759
3278,J1503.6-6427,bcu,J1503.7-6426
3279,J1503.6-4146,spp,J1501.6-4204
3280,J1503.7-1540,bll,J1503.7-1540
3281,J1503.7-5801,bcu,J1503.5-5801
3282,J1503.9-4247,bcu,
3283,J1504.4+1029,FSRQ,J1504.4+1029
3284,J1504.6+4343,,
3285,J1504.9+2027,bcu,
3286,J1505.0-3433,bll,J1505.0-3432
3287,J1505.0+0326,NLSY1,J1505.1+0326
3288,J1505.1-5145,,
3289,J1505.3-5852,,
3290,J1505.5-8241,bcu,J1504.5-8242
3291,J1506.1+3731,fsrq,J1506.1+3728
3292,J1506.4-0540,bll,
3293,J1506.4+4331,bll,J1506.3+4332
3294,J1506.5-5708,,
3295,J1506.6+0813,bll,J1506.6+0811
3296,J1507.1-1901,,
3297,J1507.2+1721,bll,J1507.4+1725
3298,J1507.3-3710,bcu,J1507.6-3710
3299,J1507.3+3341,bcu,
3300,J1507.9-6228e,,J1506.6-6219
3301,J1508.4+7717,bcu,
3302,J1508.4-4817,,
3303,J1508.5-4951,bcu,J1508.7-4956
3304,J1508.8+2708,bll,J1508.6+2709
3305,J1508.9-4110,spp,
3306,J1509.4-5850,PSR,J1509.4-5850
3307,J1509.6-4334,fsrq,J1508.9-4342
3308,J1509.7+5556,bll,J1509.7+5556
3309,J1509.8-2906,bcu,
3310,J1510.1+5702,fsrq,
3311,J1510.1-5750,,J1510.2-5754
3312,J1510.8+7959,bcu,J1512.3+8005
3313,J1510.8-0542,fsrq,J1510.9-0542
3314,J1510.9+0551,,
3315,J1511.2-5803,,J1510.9-5808c
3316,J1511.8-0513,bll,J1511.8-0513
3317,J1512.1-2255,bll,J1512.2-2255
3318,J1512.2+4704,bcu,
3319,J1512.2+0202,fsrq,J1512.2+0202
3320,J1512.8-0906,FSRQ,J1512.8-0906
3321,J1512.9-5639,bcu,J1512.8-5639
3322,J1513.0-3118,,
3323,J1513.2-7131,bcu,
3324,J1513.4-3721,bcu,J1513.3-3719
3325,J1513.4-0753,bll,
3326,J1513.4-3231,fsrq,J1513.5-3233
3327,J1513.4-2549,PSR,J1513.4-2549
3328,J1513.7-1519,,
3329,J1514.0-6240,,J1513.8-6250c
3330,J1514.1-5805c,,
3331,J1514.2-5909e,PWN,J1514.0-5915e
3332,J1514.3-4946,PSR,J1514.2-4947
3333,J1514.4-7719,bcu,
3334,J1514.6-2044,bcu,
3335,J1514.7-3617,bcu,J1514.8-3623
3336,J1514.8-4748,fsrq,J1514.5-4750
3337,J1514.8-0949,bcu,
3338,J1514.8+4448,,J1514.8+4446
3339,J1515.5-4242,,
3340,J1515.6-5817c,,
3341,J1516.1-6429,,
3342,J1516.1+4351,bll,
3343,J1516.4-2640,,
3344,J1516.5+0015,rdg,
3345,J1516.8+2918,bll,
3346,J1516.8+3651,bll,J1516.7+3648
3347,J1516.9+1934,bll,J1516.9+1926
3348,J1517.0+2639,bcu,J1517.0+2637
3349,J1517.3+6630,bcu,
3350,J1517.7-2422,bll,J1517.6-2422
3351,J1517.7-4446,,J1517.6-4442
3352,J1517.7+6525,bll,J1517.6+6524
3353,J1517.9-5233,,J1518.2-5232
3354,J1518.0-2731,bll,J1518.0-2732
3355,J1518.4+0750,bcu,
3356,J1518.6+0614,rdg,
3357,J1518.6+4044,bll,
3358,J1518.8+0203,glc,
3359,J1519.7+6727,,
3360,J1520.0-0905,bcu,
3361,J1520.4+5546,bll,J1521.1+5543
3362,J1520.5+4209,fsrq,J1520.3+4209
3363,J1520.8-0348,bll,J1520.8-0348
3364,J1520.9-3805,,
3365,J1521.1+0421,rdg,
3366,J1521.5-8057c,,
3367,J1521.8+4338,fsrq,J1521.8+4340
3368,J1521.9-5735,PSR,J1521.9-5736
3369,J1522.1+3144,fsrq,J1522.1+3144
3370,J1522.6-2730,bll,J1522.6-2730
3371,J1523.2-3941,bcu,
3372,J1523.2+0533,bll,
3373,J1524.8-5904,bcu,J1525.2-5905
3374,J1525.7+1503,,
3375,J1526.1-0831,bll,J1525.8-0834
3376,J1526.3-4501,,J1526.3-4505
3377,J1526.6-3810,,J1527.0-3804
3378,J1526.6-2743,,
3379,J1526.7-1529,bcu,
3380,J1527.3-3103,,
3381,J1527.3+3117,fsrq,
3382,J1527.8+1013,,
3383,J1527.9-4943,,
3384,J1528.2-2905,bcu,J1528.1-2904
3385,J1528.4-5838,PSR,J1528.3-5836
3386,J1528.4+2004,,
3387,J1528.4-6729,unk,
3388,J1528.5-2240,bcu,J1528.7-2247
3389,J1529.2+3812,bll,
3390,J1529.4-6027,,
3391,J1529.7+6733,bcu,J1529.5+6733
3392,J1530.0-1522,,
3393,J1530.5+5850,,
3394,J1530.5-3026,bcu,
3395,J1530.9+5736,bll,J1531.0+5737
3396,J1531.5-5612,PSR,
3397,J1531.6+0406,,
3398,J1531.7+4710,bll,J1531.8+4704
3399,J1532.0+3016,bll,J1532.0+3018
3400,J1532.3-3857,,
3401,J1532.7-1319,bcu,J1532.7-1319
3402,J1532.9-0313,,
3403,J1533.0-6239,,
3404,J1533.2+1855,bll,J1533.2+1852
3405,J1533.2+3416,bll,J1533.5+3416
3406,J1533.9-5712e,SNR,
3407,J1534.0-5232,,J1533.8-5231
3408,J1534.3-3312,,
3409,J1534.4-6719,,
3410,J1534.7-5842,,
3411,J1534.7+2331,sbg,
3412,J1534.8+3716,bll,J1535.0+3721
3413,J1534.8+0131,fsrq,J1534.5+0128
3414,J1535.0+5320,bll,J1534.4+5323
3415,J1535.3-3135,bcu,
3416,J1535.4+3919,bll,J1535.7+3920
3417,J1535.8-4730,bcu,
3418,J1535.9+3743,,
3419,J1536.0-2729,,
3420,J1536.4-4948,PSR,J1536.3-4949
3421,J1536.8-3155,bll,
3422,J1536.8-4327,,
3423,J1537.3-6110,,
3424,J1537.7-7957,bcu,J1537.8-8000
3425,J1537.9-1344,bcu,
3426,J1538.0-4638,,J1538.4-4656
3427,J1538.2-6201,,
3428,J1538.9+0425,,
3429,J1539.1+1008,,
3430,J1539.4-3323,,J1539.2-3324
3431,J1539.6+2743,fsrq,J1539.5+2746
3432,J1539.7-1127,bll,J1539.8-1128
3433,J1539.9+4220,bll,
3434,J1540.1+8155,bll,J1540.1+8155
3435,J1540.4+6606,bcu,
3436,J1540.7+1449,bll,J1540.8+1449
3437,J1541.2-5201,,
3438,J1541.7+1413,bll,J1541.6+1414
3439,J1541.9-2915,bcu,
3440,J1542.1-5901,,J1542.4-5911
3441,J1542.3+1801,fsrq,
3442,J1543.0+6130,bll,J1542.9+6129
3443,J1543.1+4209,,
3444,J1543.4-5925,,
3445,J1543.6+0452,agn,J1543.5+0451
3446,J1543.6-0244,,J1543.5-0244
3447,J1543.6-5148,PSR,J1542.9-5141
3448,J1544.0+4939,PSR,J1544.0+4938
3449,J1544.2-2554,,J1544.1-2555
3450,J1544.3-0649,bcu,
3451,J1544.5-1126,lmb,J1544.6-1125
3452,J1544.9+3218,,
3453,J1545.0-6642,unk,J1545.0-6641
3454,J1545.2-4553,,
3455,J1545.5+2839,,
3456,J1545.8-2336,bll,
3457,J1546.0+0819,bll,J1546.0+0818
3458,J1546.1-1003,bll,
3459,J1546.5+1816,bll,J1546.6+1812
3460,J1546.8-3244,,
3461,J1547.3-1531,bcu,
3462,J1547.3-2802,bll,J1547.1-2801
3463,J1547.4-4802,,
3464,J1547.5-5130,,
3465,J1547.6-6601,unk,
3466,J1547.9+0445,,
3467,J1547.9-6403,bcu,
3468,J1548.1-4416,,
3469,J1548.3-2411,,
3470,J1548.3+6615,bcu,
3471,J1548.3+1456,bll,J1548.4+1455
3472,J1548.8-2250,bll,J1548.8-2250
3473,J1549.0+7846,bcu,
3474,J1549.3+6310,bll,J1549.0+6309
3475,J1549.3+4234,bcu,
3476,J1549.4+7409,bcu,J1550.3+7409
3477,J1549.5+0236,fsrq,J1549.4+0237
3478,J1549.6+1710,bll,J1549.5+1709
3479,J1549.8-3044,bcu,J1549.9-3044
3480,J1549.8-0659,bll,J1549.7-0658
3481,J1550.4-5354c,,
3482,J1550.6+6027,,J1550.4+6027
3483,J1550.7+7006,bcu,
3484,J1550.7+0528,fsrq,J1550.5+0526
3485,J1550.8-0822,bll,
3486,J1550.8-1750,bcu,
3487,J1551.3-4920,,
3488,J1551.7-4257,,
3489,J1551.9-6015,,
3490,J1552.0+0850,bll,J1552.1+0852
3491,J1552.4-5612e,PWN,J1552.4-5609
3492,J1552.9-5607e,SNR,J1552.9-5610
3493,J1553.1+5438,PSR,J1553.1+5437
3494,J1553.3+0600,bll,
