,4fgldr1,4fgldr1-cls1_x,4fgldr1-3fgl,4fgldr1_features,4fgldr1_labels,3fgl,3fgl-cls1,4fgldr1-cls1_y,4fgldr2,4fgldr2-cls1,4fgldr3,4fgldr3-cls1,4fgldr4,4fgldr4-cls1,predict_lr_dr1,predict_nn_dr1,predict_dnn_dr1,predict_rf_dr1
810,J1037.4-2933,fsrq,J1037.0-2934,"[2.481471538543701, 2.4836692810058594, 1.9183077812194824, 14.898179054260254, -30.4011225257019, -30.106075716417653, -28.06718349540935, -30.105820104517402, -23.77064548753951, 0.2018919438123703, 0.3906990587711334, 2.6321146488189697, 10.206707954406738, 0.9625281438128777, -0.5527872472167719, -0.6984270075089375, -0.6556063951147728, -0.9997930717201401, 0.9947548907619181]",[1],J1037.0-2934,fsrq,fsrq,J1037.4-2933,fsrq,J1037.4-2933,fsrq,J1037.4-2933,fsrq,AGN,AGN,AGN,AGN
811,J1037.7-2822,fsrq,J1037.5-2821,"[2.399667263031006, 2.382554054260254, 2.229684829711914, 186.79571533203125, -29.95033798753479, -29.726504897750058, -27.803969771839462, -29.77571027101261, -23.347847923411795, 0.07715126127004623, 0.8719722032546997, 2.6431446075439453, 25.055757522583008, -0.4890683649476408, -0.4879565923004928, -0.7038309403475906, -0.7031358911395048, -0.7667617506770874, -0.5373549351694022]",[1],J1037.5-2821,fsrq,fsrq,J1037.7-2822,fsrq,J1037.7-2822,fsrq,J1037.7-2822,fsrq,AGN,AGN,AGN,AGN
812,J1037.7+5711,bll,J1037.5+5711,"[1.9072351455688477, 1.7711728811264038, 1.6587514877319336, 130.8175048828125, -30.539161252697657, -30.350769423167637, -27.42119546788041, -30.42366481682782, -23.052548845698816, 0.07614395767450333, 0.29331454634666443, 5.777243614196777, 81.28567504882812, 0.6728712893489874, -0.33065053990698295, -0.4689319048456284, -0.38374657672925655, -0.5017307401332786, -0.7337964010049174]",[1],J1037.5+5711,bll,bll,J1037.7+5711,bll,J1037.7+5711,bll,J1037.7+5711,bll,AGN,AGN,AGN,AGN
813,J1038.8-5312,fsrq,J1038.9-5311,"[2.7270596027374268, 2.672990560531616, 2.3577466011047363, 566.3959350585938, -28.79389181112442, -28.51876698034356, -27.349353058738426, -28.559567673513683, -23.276486495541093, 0.11005084961652756, 1.3538419008255005, 2.520693063735962, 21.157197952270508, -0.3182345115931312, -0.5614023253401976, -0.7822444916342586, -0.8273901085075237, -0.9986330692220003, -0.973961618910571]",[1],J1038.9-5311,bcu,fsrq,J1038.8-5312,fsrq,J1038.8-5312,fsrq,J1038.8-5312,fsrq,AGN,AGN,AGN,AGN
814,J1040.5+0617,bll,J1040.4+0615,"[2.266716241836548, 2.244337797164917, 2.1518306732177734, 122.44200134277344, -30.02399255524297, -29.81342728852086, -27.862684828260292, -29.891395387867515, -23.254946478836423, 0.034772779792547226, 0.49202024936676025, 1.622432827949524, 35.00938415527344, -0.04594368501407613, -0.5813203656639014, -0.6466223050961877, -0.5821862719454334, -0.614482210454389, -0.9229028155350831]",[1],J1040.4+0615,bcu,bll,J1040.5+0617,bll,J1040.5+0617,bll,J1040.5+0617,bll,AGN,AGN,AGN,AGN
815,J1041.0+1342,bll,J1040.8+1342,"[1.7673672437667847, 1.4298828840255737, 1.028815507888794, 5.402468204498291, -34.1199208426135, -33.42378546064023, -28.393078179738563, -33.583586292137724, -24.010435811808094, 0.36052262783050537, 0.0, 2.573495864868164, 8.80556869506836, 0.04109001186787834, -0.6182060265045953, -0.4126820682751306, 0.39895228321061793, -0.7578891931492601, -0.4041169567676936]",[1],J1040.8+1342,bcu,bll,J1041.0+1342,bll,J1041.0+1342,bll,J1041.0+1342,bll,AGN,AGN,AGN,AGN
816,J1041.1-1201,bcu,J1040.9-1205,"[2.1912448406219482, 2.229823350906372, 2.1969943046569824, 9.26952838897705, -32.04442059219091, -31.92395205730558, -28.414602500234455, -32.00901846327754, -23.94259375018863, -0.03484227508306503, 0.25540781021118164, 0.5075632929801941, 6.918210029602051, 0.6179823122915789, -0.7781194612492127, -0.5302437763497899, -0.5009747029943493, -0.9998705277420609, 0.9991783596090311]",[1],J1040.9-1205,bcu,bcu,J1041.1-1201,bcu,J1041.1-1201,bcu,J1041.1-1201,bcu,AGN,AGN,AGN,AGN
817,J1041.7+3902,bll,J1041.8+3901,"[1.9262950420379639, 1.7313053607940674, 1.3169047832489014, 12.274272918701172, -33.26369767531723, -32.830333512588105, -28.631867959910775, -32.92018319996403, -24.18599558823449, 0.2164226770401001, 0.3977713882923126, 2.0152716636657715, 7.224464416503906, 0.9627094862320915, -0.540294380200316, -0.5049924224970999, -0.29177609601032783, -0.6085725650737368, -0.6157809542070716]",[1],J1041.8+3901,bll,bll,J1041.7+3902,bll,J1041.7+3902,bll,J1041.7+3902,bll,AGN,AGN,AGN,AGN
818,J1041.9-0557,bll,J1042.0-0557,"[2.069535732269287, 2.1231648921966553, 2.1791982650756836, 1.6131939888000488, -32.93117350075262, -32.94376256060297, -28.36193223099307, -32.94251866772481, -23.86549800093214, -0.06962283700704575, 0.0, 1.6094881296157837, 8.55097484588623, 0.5048656612583461, -0.7916994509638196, -0.5548616983645174, -0.6378737444634873, -0.3151492027068618, -0.3444098373815252]",[1],J1042.0-0557,bcu,bll,J1041.9-0557,bll,J1041.9-0557,bll,J1041.9-0557,bll,AGN,AGN,AGN,AGN
819,J1042.1-4128,bcu,J1042.1-4126,"[1.8646268844604492, 1.6784591674804688, 1.2186156511306763, 5.857794284820557, -33.52605924176626, -33.0938767607028, -28.32546465356806, -33.15059492839489, -23.884075945541642, 0.20401576161384583, 0.0, 2.3441500663757324, 9.911555290222168, -0.6137779790018849, 0.9965744672729957, -0.39732897636757447, -0.1465414007285316, -0.5086298191351617, -0.693442835990907]",[1],J1042.1-4126,bcu,bcu,J1042.1-4128,bll,J1042.1-4128,bll,J1042.1-4128,bll,AGN,AGN,AGN,AGN
820,J1043.2+2408,fsrq,J1043.1+2407,"[2.319643259048462, 2.3038883209228516, 2.258692741394043, 21.493366241455078, -30.29693397052375, -30.10211949164265, -28.133893343106386, -30.20192974170772, -23.564509461092396, 0.02686890959739685, 0.22086165845394135, 0.8783359527587891, 25.064599990844727, -0.46148566787554446, -0.530752048955843, -0.6745257684899211, -0.6214125541593409, -0.6706362488724975, -0.6869246875774587]",[1],J1043.1+2407,fsrq,fsrq,J1043.2+2408,fsrq,J1043.2+2408,fsrq,J1043.2+2408,fsrq,AGN,AGN,AGN,AGN
821,J1044.4-5737,PSR,J1044.5-5737,"[2.4213907718658447, 2.3196921348571777, 1.5410356521606445, 11.381060600280762, -29.24628541266219, -28.890567846334413, -26.386219489760418, -28.883158496199414, -21.983257944816078, 0.29008474946022034, 0.04203996807336807, 18.3480224609375, 74.5730972290039, 0.24784526498382184, -0.39520843935102534, -0.6073554018094213, -0.7217897801339223, -0.9470020112579639, -0.9990945413857547]",[0],J1044.5-5737,PSR,PSR,J1044.4-5737,PSR,J1044.4-5737,PSR,J1044.4-5737,PSR,PSR,PSR,PSR,PSR
822,J1044.6+8053,fsrq,J1044.4+8058,"[2.8078489303588867, 2.8607358932495117, 2.2945680618286133, 46.958255767822266, -29.493297193152305, -29.284312233922932, -27.686317575763795, -29.17046914687741, -23.94915715252733, 0.15184715390205383, 0.36428147554397583, 3.7499473094940186, 19.761266708374023, -0.04824733219822974, -0.6636812139885347, -0.8321253304253086, -0.9264945598071589, -0.9998845425924423, -0.03483627644294398]",[1],J1044.4+8058,fsrq,fsrq,J1044.6+8053,fsrq,J1044.6+8053,fsrq,J1044.6+8053,fsrq,AGN,AGN,AGN,AGN
823,J1045.8-2928,fsrq,J1045.7-2926,"[2.4815473556518555, 2.4330801963806152, 2.174832820892334, 145.9803924560547, -29.9493262020529, -29.66491772532601, -28.134204333332157, -29.728740281626305, -23.734898443962624, 0.11566972732543945, 1.3022123575210571, 2.1643121242523193, 12.132936477661133, 0.7521076708966677, -0.6518373763790271, -0.7296422631846646, -0.603113370911702, -0.9999461335788055, -0.9942986368209448]",[1],J1045.7-2926,fsrq,fsrq,J1045.8-2928,fsrq,J1045.8-2928,fsrq,J1045.8-2928,fsrq,AGN,AGN,AGN,AGN
824,J1046.8-2534,bll,J1046.9-2531,"[1.7246472835540771, 1.6032626628875732, 0.9431023001670837, 7.732647895812988, -34.39242035351119, -33.77623202627842, -28.336045847061126, -33.89317043744005, -23.962413383871347, 0.2473156452178955, 0.0, 1.6570289134979248, 7.775904655456543, 0.9860117996626627, -0.8730233129244845, 0.14898875306181714, -0.20324956160526028, -0.2678268617939393, -0.8388042838200872]",[1],J1046.9-2531,bll,bll,J1046.8-2534,bll,J1046.8-2534,bll,J1046.8-2534,bll,AGN,AGN,AGN,AGN
825,J1047.7+7238,bll,J1047.6+7240,"[2.2009189128875732, 2.1037638187408447, 1.9158082008361816, 43.4156608581543, -32.267792535625595, -32.002057650501925, -28.182302938087382, -32.06786294318209, -23.779111604920857, 0.10359667986631393, 0.5275943875312805, 1.6818903684616089, 17.154115676879883, 0.9981476813104078, -0.6609759389605451, -0.5798519807731227, -0.5247657037256263, -0.7141366293800001, -0.5585797221476446]",[1],J1047.6+7240,bll,bll,J1047.7+7238,bll,J1047.7+7238,bll,J1047.7+7238,bll,AGN,AGN,AGN,AGN
826,J1047.8-6216,bcu,J1047.8-6216,"[2.503493547439575, 2.498708486557007, 2.3064162731170654, 70.03009033203125, -30.543635584036895, -30.313765269928737, -27.028309325936615, -30.330957409246988, -23.00644418255975, 0.08119998127222061, 0.5870828628540039, 2.1532557010650635, 15.170303344726562, -0.3811735972016566, -0.584991266573669, -0.703625857645467, -0.7109466995027391, -0.7095182131915256, -0.9999997366500871]",[1],J1047.8-6216,bcu,bcu,J1047.8-6216,bcu,J1047.8-6216,bcu,J1047.8-6216,bcu,AGN,AGN,AGN,AGN
827,J1048.2-5832,PSR,J1048.2-5832,"[2.3358559608459473, 2.2232887744903564, 1.5226610898971558, 4.681350231170654, -29.19630572211356, -28.80701976750973, -26.18678176455346, -28.821795450532303, -21.67531912872479, 0.27718034386634827, 0.0, 25.864866256713867, 110.13508605957031, 0.9998873179522808, -0.19057816951733295, -0.5701399219243857, -0.6722735709075006, -0.8958728708708797, -0.9426971154897886]",[0],J1048.2-5832,PSR,PSR,J1048.2-5832,PSR,J1048.2-5832,PSR,J1048.2-5832,PSR,PSR,PSR,PSR,PSR
828,J1048.4+7143,FSRQ,J1048.4+7144,"[2.3229477405548096, 2.250711441040039, 2.053898811340332, 3599.239501953125, -28.89721469984419, -28.63294671746182, -27.32912856680906, -28.703720549335976, -22.823278143847478, 0.10036003589630127, 0.9148315787315369, 11.073772430419922, 115.1396713256836, -0.3272693994681045, -0.5019505557707216, -0.664003132406432, -0.6597591855324029, -0.7967392281494218, -0.9178824663193476]",[1],J1048.4+7144,FSRQ,FSRQ,J1048.4+7143,FSRQ,J1048.4+7143,FSRQ,J1048.4+7143,FSRQ,AGN,AGN,AGN,AGN
829,J1048.6+2340,PSR,J1048.6+2338,"[2.2908101081848145, 2.135211944580078, 1.5133427381515503, 8.973273277282715, -30.394838951183438, -30.02617323753295, -28.21837386201119, -30.087253658200023, -23.536348315160588, 0.21407441794872284, 0.1134093701839447, 3.195950984954834, 17.29229736328125, 0.9453462988663096, -0.3712152589186022, -0.6108920881653962, -0.6196735652481882, -0.9996330980675219, 0.9870244678874137]",[0],J1048.6+2338,bll,PSR,J1048.6+2340,PSR,J1048.6+2340,MSP,J1048.6+2340,MSP,AGN,AGN,AGN,AGN
830,J1049.8+1429,bcu,J1049.8+1425,"[2.566220998764038, 2.5349764823913574, 2.3320116996765137, 72.9922866821289, -29.265976278369568, -29.040861405221545, -28.11009105681365, -29.0861804093708, -23.675084560441654, 0.0561162568628788, 0.5666165947914124, 1.4134477376937866, 19.01626968383789, 0.7916202366556673, -0.71179738367605, -0.6857457360428632, -0.7646513322757704, -0.9999998689940099, 0.9987928683089419]",[1],J1049.8+1425,bcu,bcu,J1049.8+1429,bcu,J1049.8+1429,bcu,J1049.8+1429,bcu,AGN,AGN,AGN,AGN
831,J1051.2-6517,bcu,J1051.5-6517,"[2.353482961654663, 2.3550829887390137, 2.3440325260162354, 3.5607705116271973, -31.391269132696152, -31.190159472319486, -27.58119113744747, -31.378548444673207, -23.34593182304852, 0.03360615670681, 0.0, 0.8152637481689453, 12.786684036254883, 0.8482122061571401, -0.46656220617210337, -0.7506559667902248, -0.6747092639564009, -0.47909605891774615, -0.7485612412009507]",[1],J1051.5-6517,bcu,bcu,J1051.2-6517,bcu,J1051.2-6517,bcu,J1051.2-6517,bcu,AGN,AGN,AGN,AGN
832,J1051.4+3942,bll,J1051.4+3941,"[1.7103784084320068, 1.5881880521774292, 1.3260397911071777, 15.471742630004883, -34.2494978250755, -33.901946009389555, -28.404514775460246, -33.99797618219274, -24.1072044582796, 0.1093679666519165, 0.44138938188552856, 1.6173352003097534, 10.278825759887695, -0.49760716971155533, 0.9660362683631326, -0.21854235716550727, -0.606555576822187, 0.006867780800604957, -0.2883991714910069]",[1],J1051.4+3941,bll,bll,J1051.4+3942,bll,J1051.4+3942,bll,J1051.4+3942,bll,AGN,AGN,AGN,AGN
833,J1051.9+0103,bll,J1051.8+0105,"[1.9777888059616089, 1.7878732681274414, 1.621684193611145, 14.37675952911377, -33.173729309301315, -32.78027222486101, -28.352767634407908, -32.92191065546268, -23.84967578205722, 0.178577721118927, 0.4746595025062561, 1.6272051334381104, 9.185314178466797, 0.41664344442501033, 0.8986604851618457, -0.5844806446147476, -0.03288196059349368, -0.9206068113151542, 0.1989605977580317]",[1],J1051.8+0105,bll,bll,J1051.9+0103,bll,J1051.9+0103,bll,J1051.9+0103,bll,AGN,AGN,AGN,AGN
834,J1052.9-3743,bll,J1052.8-3741,"[1.9626749753952026, 1.9151465892791748, 1.6851434707641602, 7.174295425415039, -33.03789124576992, -32.8247932809252, -28.31771313196498, -32.8599611494947, -23.83148459727802, 0.058841440826654434, 0.06096607446670532, 1.06843101978302, 10.304946899414062, 0.7930351461042652, 0.878190811448069, -0.596862667315582, -0.4281796148704674, -0.2838163815090751, -0.8256550310001847]",[1],J1052.8-3741,bcu,bll,J1052.9-3743,bll,J1052.9-3743,bll,J1052.9-3743,bll,AGN,AGN,AGN,AGN
835,J1053.7+4930,bll,J1053.7+4929,"[1.9362813234329224, 1.9380950927734375, 1.9070221185684204, 15.42119312286377, -32.78405022752892, -32.620544793171725, -28.366663864175347, -32.71985835383771, -23.938670184948716, -0.0010518067283555865, 0.2870446443557739, 0.02963913418352604, 16.844125747680664, -0.7661102676464738, 0.309995046661317, -0.5993213030942567, -0.5614080801872372, -0.6012728963592393, 0.2673215414807961]",[1],J1053.7+4929,bll,bll,J1053.7+4930,bll,J1053.7+4930,bll,J1053.7+4930,bll,AGN,AGN,AGN,AGN
836,J1054.5+2211,bll,J1054.5+2210,"[2.1197657585144043, 2.0936946868896484, 2.0306217670440674, 29.810522079467773, -31.290011503621955, -31.10972090534132, -27.965785884792368, -31.19684786529578, -23.43320435291663, 0.022815797477960587, 0.26586759090423584, 0.813525378704071, 32.1877555847168, 0.9425680743600816, -0.5821635783755928, -0.5791475525782288, -0.49817411970835257, -0.6224833924618554, -0.6182909803500589]",[1],J1054.5+2210,bll,bll,J1054.5+2211,bll,J1054.5+2211,bll,J1054.5+2211,bll,AGN,AGN,AGN,AGN
837,J1055.7-6028,PSR,J1055.8-6025,"[2.410757064819336, 2.522271156311035, 1.4896981716156006, 10.307451248168945, -31.309855457276633, -31.037813510213994, -26.852554471845824, -31.002941122036827, -22.18790382653822, 0.29794156551361084, 0.12777701020240784, 5.796818256378174, 15.334897994995117, 0.9565733175171671, -0.6376810345005675, -0.3096970415624281, -0.6657366378076168, -0.8772636317492516, -0.7619112112203611]",[0],J1055.8-6025,PSR,PSR,J1055.7-6028,PSR,J1055.7-6028,PSR,J1055.7-6028,PSR,AGN,PSR,PSR,PSR
838,J1056.8+7012,fsrq,J1058.1+7010,"[2.687810182571411, 2.528665065765381, 2.3305373191833496, 90.11589813232422, -30.204021184139247, -29.89350373691362, -27.74545283011308, -29.983070408743973, -23.851989125706673, 0.20953984558582306, 0.7417044639587402, 2.214144468307495, 15.85628890991211, -0.22999546238865518, -0.6523694173127981, -0.7573629018473322, -0.7727532758982917, -0.9454222969935236, -0.9999134681698767]",[1],J1058.1+7010,fsrq,fsrq,J1056.8+7012,fsrq,J1056.8+7012,fsrq,J1056.8+7012,fsrq,AGN,AGN,AGN,AGN
839,J1057.3-2341,fsrq,J1057.3-2341,"[2.49782395362854, 2.396427869796753, 2.045078992843628, 18.818918228149414, -29.63682527420413, -29.30833878561763, -28.18978038913876, -29.351476810843522, -23.735604479303237, 0.14627215266227722, 0.35472989082336426, 2.177042007446289, 12.195219039916992, -0.5951316528601086, -0.5076970234071012, -0.6200200562137631, -0.815108942685013, -0.6940731683411305, -0.999885151166495]",[1],J1057.3-2341,fsrq,fsrq,J1057.3-2341,fsrq,J1057.3-2341,fsrq,J1057.3-2341,fsrq,AGN,AGN,AGN,AGN
840,J1057.8-2754,bll,J1057.6-2754,"[1.9622951745986938, 1.9214850664138794, 1.8294962644577026, 14.197486877441406, -32.52581588632308, -32.30097049468129, -28.156067249638387, -32.39661873166985, -23.69986552747995, 0.04082447662949562, 0.3227158188819885, 0.9990828633308411, 15.238335609436035, -0.6582164637906913, -0.13486453834018977, -0.5481366622251193, -0.3520169519118554, -0.7359357032334143, -0.03564992435129976]",[1],J1057.6-2754,bll,bll,J1057.8-2754,bll,J1057.8-2754,bll,J1057.8-2754,bll,AGN,AGN,AGN,AGN
841,J1057.9-5227,PSR,J1057.9-5227,"[2.1805458068847656, 1.9901572465896606, 0.8671842217445374, 6.049881458282471, -28.733748632633993, -28.01180345793083, -26.625984412313525, -28.06131097903919, -21.500243198535685, 0.5486186742782593, 0.0, 71.59996032714844, 239.01889038085938, 0.29135280420335186, -0.0917422419635812, -0.4557081584305734, -0.7971437206984348, -0.9858788660940766, -0.9997598297780856]",[0],J1057.9-5227,PSR,PSR,J1057.9-5227,PSR,J1057.9-5227,PSR,J1057.9-5227,PSR,PSR,PSR,PSR,PSR
842,J1058.4+0133,BLL,J1058.5+0133,"[2.235745668411255, 2.194458484649658, 2.1131949424743652, 320.54315185546875, -28.97789815881501, -28.778584222415127, -27.074549499667725, -28.854455340867265, -22.606480822968887, 0.04790245741605759, 0.3545209467411041, 4.771188735961914, 87.99657440185547, -0.20417851897449815, -0.5399526502873734, -0.6371142300522712, -0.6075067943435443, -0.6601425873656122, -0.7716835020158359]",[1],J1058.5+0133,BLL,BLL,J1058.4+0133,BLL,J1058.4+0133,BLL,J1058.4+0133,BLL,AGN,AGN,AGN,AGN
843,J1058.5+8115,fsrq,J1058.4+8112,"[2.4855010509490967, 2.3587517738342285, 2.0668208599090576, 90.99161529541016, -31.30078498385376, -30.973342241923838, -28.01357930848005, -31.00037407809547, -23.969123044338463, 0.16881147027015686, 0.8561972379684448, 1.9258315563201904, 15.836360931396484, -0.49205593227375266, -0.6338655692180679, -0.6947210083943504, -0.6543977757021472, -0.7939795496672433, -0.9999557288625751]",[1],J1058.4+8112,fsrq,fsrq,J1058.5+8115,fsrq,J1058.5+8115,fsrq,J1058.5+8115,fsrq,AGN,AGN,AGN,AGN
844,J1058.6-8003,bll,J1058.5-8003,"[2.2375619411468506, 2.098761796951294, 1.8701939582824707, 369.1009521484375, -29.855436704134355, -29.577999249663673, -27.64559593006567, -29.664161057706963, -23.0685112556325, 0.13827811181545258, 0.6929949522018433, 6.174203872680664, 42.43466567993164, -0.3571570330385234, -0.26263043999676633, -0.5883033813804122, -0.6300645141340946, -0.7781379031252715, -0.9067138673175399]",[1],J1058.5-8003,bll,bll,J1058.6-8003,bll,J1058.6-8003,bll,J1058.6-8003,bll,AGN,AGN,AGN,AGN
845,J1058.6+5627,BLL,J1058.6+5627,"[1.9434318542480469, 1.870525598526001, 1.8208903074264526, 155.5053253173828, -30.33106821938059, -30.193142117977537, -27.45934802591315, -30.266850249636516, -23.116322865822497, 0.040330588817596436, 0.35064417123794556, 3.0460002422332764, 76.67489624023438, -0.23855677133419612, -0.4372063354127243, -0.4845215559275831, -0.4533985626300058, -0.5599496151722606, -0.43713802885343483]",[1],J1058.6+5627,BLL,BLL,J1058.6+5627,BLL,J1058.6+5627,BLL,J1058.6+5627,BLL,AGN,AGN,AGN,AGN
846,J1059.2-1134,bll,J1059.2-1133,"[2.1375985145568848, 2.075575113296509, 2.012251853942871, 118.99647521972656, -29.432016465690236, -29.27959610281194, -27.36934285691892, -29.356869035518148, -22.910206597793277, 0.044514160603284836, 0.2923266589641571, 3.1777548789978027, 60.95803451538086, -0.21627830809719056, -0.5185604327571018, -0.5995332585570057, -0.5009856288514885, -0.6538250974096328, -0.6335452160741224]",[1],J1059.2-1133,bll,bll,J1059.2-1134,bll,J1059.2-1134,bll,J1059.2-1134,bll,AGN,AGN,AGN,AGN
847,J1059.5+2057,fsrq,J1059.9+2056,"[2.3767993450164795, 2.3813202381134033, 2.368198871612549, 21.331016540527344, -31.499205285673035, -31.359651814180015, -28.251158515446768, -31.45801117027182, -23.98338807097206, -0.0055675203911960125, 0.6715779304504395, 0.047517068684101105, 7.406506538391113, -0.9447849591479435, 0.18890243269515355, -0.6453721540354022, -0.6313225293923074, -0.943026462745799, 0.5541213026314056]",[1],J1059.9+2056,fsrq,fsrq,J1059.5+2057,fsrq,J1059.5+2057,fsrq,J1059.5+2057,fsrq,AGN,AGN,AGN,AGN
848,J1100.3+4020,bll,J1100.5+4020,"[1.8086051940917969, 1.6639320850372314, 1.3418961763381958, 8.303826332092285, -33.47231629884094, -33.1081018766642, -28.236940919541468, -33.195736208767876, -23.882477271244326, 0.12800480425357819, 0.1462048441171646, 2.309753179550171, 16.377111434936523, 0.897474973134869, -0.08754071671116945, -0.4897119227452408, -0.337977034865932, -0.3561972583033766, -0.6382665051233035]",[1],J1100.5+4020,bll,bll,J1100.3+4020,bll,J1100.3+4020,bll,J1100.3+4020,bll,AGN,AGN,AGN,AGN
