,4FGLDR1,CLASS1-4FGLDR1,4FGLDR1-3FGL
2726,J1411.8+5249,bll,J1412.0+5249
2727,J1412.0+3836,bcu,
2728,J1412.1-6631,,J1412.3-6635
2729,J1412.1+7427,bll,
2730,J1412.9+5018,bcu,
2731,J1413.1-6519,sey,J1413.2-6518
2732,J1413.5-6205,PSR,J1413.4-6205
2733,J1415.2-5550,,
2734,J1415.3-6110,,
2735,J1415.4-6458,,
2736,J1415.5+4830,bll,J1415.2+4832
2737,J1415.9-1504,,
2738,J1416.1+1320,bcu,J1416.0+1325
2739,J1416.1-2417,bll,J1416.1-2417
2740,J1416.7-5023,,J1417.7-5028
2741,J1417.6-4403,psr,J1417.5-4402
2742,J1417.7-6057,,
2743,J1417.9+2543,bll,J1417.8+2540
2744,J1418.2-5400,,
2745,J1418.4-0233,bll,J1418.4-0233
2746,J1418.4+3543,BCU,J1418.5+3543
2747,J1418.7-3504,fsrq,
2748,J1418.7-6057,PSR,J1418.6-6058
2749,J1418.7-6110,,
2750,J1418.9+7731,bll,J1418.9+7731
2751,J1419.2-6029,,
2752,J1419.3+0444,bll,J1419.5+0449
2753,J1419.4-0838,fsrq,J1419.5-0836
2754,J1419.5+3821,fsrq,J1419.8+3819
2755,J1419.6-5153,bcu,J1419.1-5156
2756,J1419.8+5423,bll,J1419.9+5425
2757,J1420.0-6048,PSR,J1420.0-6048
2758,J1420.3-6046e,PWN,J1420.0-6048
2759,J1420.3+0612,bll,
2760,J1420.7-6701,,
2761,J1420.9-7920,bcu,J1421.8-7920
2762,J1420.9-6127,,
2763,J1420.9-2431,,J1421.0-2431
2764,J1421.1-4614,bcu,J1420.9-4615
2765,J1421.1-1120,bcu,J1421.0-1122
2766,J1421.6-4819,bcu,
2767,J1422.3+3223,fsrq,J1422.4+3227
2768,J1422.3-6059,,
2769,J1422.5-6137,PSR,J1422.4-6137
2770,J1422.6+5801,bll,J1422.8+5801
2771,J1422.6+8150,bcu,
2772,J1423.1+3738,bll,J1422.7+3743
2773,J1423.5+4524,bcu,
2774,J1423.5-7829,fsrq,J1422.8-7828
2775,J1424.1-1750,bll,J1424.3-1753
2776,J1424.1+2917,bcu,
2777,J1424.2+0433,bll,J1424.3+0434
2778,J1424.6+1447,bll,
2779,J1424.8-6536,,
2780,J1424.8-8012,,
2781,J1424.8-6808,bcu,J1424.6-6807
2782,J1425.0+3615,bll,J1424.9+3615
2783,J1425.4-0119,bll,
2784,J1426.1+3403,bll,J1426.2+3402
2785,J1426.4+3625,fsrq,
2786,J1427.0+2348,BLL,J1427.0+2347
2787,J1427.4-1823,bcu,
2788,J1427.6-3305,bll,J1427.6-3305
2789,J1427.7-3215,bll,J1427.8-3215
2790,J1427.8-6051,,J1427.6-6048c
2791,J1427.9-4206,FSRQ,J1427.9-4206
2792,J1428.1+1629,bcu,J1427.2+1610
2793,J1428.5+4240,bll,J1428.5+4240
2794,J1428.8+7429,bcu,
2795,J1428.9+5406,fsrq,
2796,J1429.8-3058,bcu,
2797,J1429.8-0739,,
2798,J1429.9-5911,PSR,J1429.8-5910
2799,J1431.0-4432,,J1430.8-4434
2800,J1431.1-3120,bll,
2801,J1431.4-4711,PSR,
2802,J1432.2+5051,bcu,
2803,J1432.8+7648,bcu,
2804,J1433.0-1801,fsrq,
2805,J1433.5-5457,unk,
2806,J1434.2+4204,fsrq,J1434.1+4203
2807,J1434.7+1950,fsrq,J1434.6+1951
2808,J1434.8+6640,bll,J1434.6+6640
2809,J1435.3+7120,bcu,
2810,J1435.5+2021,bll,J1435.2+2023
2811,J1435.7+6148,bcu,
2812,J1435.8-6018,spp,
2813,J1435.9-8348,bcu,
2814,J1436.9+2321,fsrq,J1436.8+2322
2815,J1436.9+5638,bll,J1436.8+5639
2816,J1438.0-3128,fsrq,
2817,J1438.5-4207,bcu,J1438.6-4209
2818,J1438.9+3710,fsrq,J1438.7+3710
2819,J1439.2-5142,,
2820,J1439.3+3932,bll,J1439.2+3931
2821,J1439.5-2525,bcu,
2822,J1439.7+4958,bll,J1440.1+4955
2823,J1439.9-3953,bcu,J1440.0-3955
2824,J1440.0-2343,bcu,
2825,J1440.0-1530,bll,J1440.2-1538
2826,J1440.6-3846,bll,J1440.4-3845
2827,J1440.9+0609,bll,J1440.9+0610
2828,J1441.4-1934,,
2829,J1441.6-5951c,spp,J1441.5-5955c
2830,J1441.6-1522,fsrq,J1441.7-1538
2831,J1441.7+1836,bcu,
2832,J1442.0+4348,bll,J1442.0+4348
2833,J1442.0+0732,,
2834,J1442.1-2800,,
2835,J1442.1-3707,,
2836,J1442.2+0622,bcu,
2837,J1442.2-6005,spp,J1441.6-5956
2838,J1442.6-4623,bll,
2839,J1442.7+1200,bll,J1442.8+1200
2840,J1443.0-6227e,SNR,
2841,J1443.1+5201,rdg,J1442.6+5156
2842,J1443.1+4728,nlsy1,
2843,J1443.6+2515,bll,
2844,J1443.7-0954,bcu,
2845,J1443.7-7037,,J1444.0-7033
2846,J1443.9-3908,bll,J1444.0-3907
2847,J1443.9+2501,fsrq,J1443.9+2502
2848,J1444.1+7601,,
2849,J1444.8+3645,,
2850,J1444.9-5939,,
2851,J1445.0-0326,bll,J1445.0-0328
2852,J1445.2-1954,bcu,
2853,J1445.9-1626,bll,J1446.1-1628
2854,J1446.0-3039,bcu,
2855,J1446.3+3111,bcu,
2856,J1446.6-4701,PSR,J1446.6-4701
2857,J1446.7+1719,fsrq,
2858,J1446.8-1830,bcu,J1446.8-1831
2859,J1447.0-2657,bcu,
2860,J1447.4-5757,,J1447.3-5800
2861,J1448.0+3608,bll,J1448.0+3608
2862,J1449.5+2746,rdg,
2863,J1449.7-0910,agn,
2864,J1449.8-5923,,
2865,J1450.4+0910,fsrq,J1450.4+0911
2866,J1450.8-1424,,
2867,J1450.8+5201,bll,J1450.9+5200
2868,J1451.4+6355,bll,J1451.2+6355
2869,J1451.5+1415,bcu,
2870,J1451.6-3726,,
2871,J1452.0-4148,,
2872,J1453.0-1318,bcu,
2873,J1453.4-5858,spp,
2874,J1453.5+3505,fsrq,
2875,J1454.0+4927,bcu,
2876,J1454.1+1622,fsrq,J1454.0+1622
2877,J1454.1+2647,bcu,
2878,J1454.3-5551,,
2879,J1454.3-3946,,
2880,J1454.4-3744,fsrq,J1454.2-3751
2881,J1454.4+5124,bll,J1454.5+5124
2882,J1454.7+5237,bll,
2883,J1455.4-3654,bcu,
2884,J1455.8-7601,bcu,
2885,J1456.0+5051,bll,
2886,J1456.3-5419,,
2887,J1456.7-6050c,,J1456.7-6046
2888,J1457.3-4246,bcu,
2889,J1457.4-3539,FSRQ,J1457.4-3539
2890,J1457.8-4642,bcu,
2891,J1458.6+3722,bll,J1458.7+3719
2892,J1458.8-2120,,J1458.7-2120
2893,J1459.0+7140,css,
2894,J1459.0+6129,bcu,
2895,J1459.0-5353,unk,
2896,J1459.5-6053,PSR,J1459.4-6053
2897,J1459.5+1527,fsrq,
2898,J1500.1-5846,,
2899,J1500.2+2640,,
2900,J1500.7+4752,bll,J1500.6+4750
2901,J1500.9+5528,bll,
2902,J1501.0-6310e,,J1457.6-6249
2903,J1501.0+2238,bll,J1500.9+2238
2904,J1502.2-5933,,
2905,J1502.5+5552,bcu,J1502.2+5553
2906,J1503.3+1651,bll,
2907,J1503.5+4759,bll,J1503.7+4759
2908,J1503.6-6427,bcu,J1503.7-6426
2909,J1503.6-4146,spp,J1501.6-4204
2910,J1503.7-1540,bll,J1503.7-1540
2911,J1503.7-5801,bcu,J1503.5-5801
2912,J1504.4+1029,FSRQ,J1504.4+1029
2913,J1504.6+4343,,
2914,J1504.9+2027,bcu,
2915,J1505.0-3433,bll,J1505.0-3432
2916,J1505.0+0326,NLSY1,J1505.1+0326
2917,J1505.1-5145,,
2918,J1505.3-5852,,
2919,J1505.5-8241,bcu,J1504.5-8242
2920,J1506.1+3731,fsrq,J1506.1+3728
2921,J1506.4-0540,bll,
2922,J1506.4+4331,bll,J1506.3+4332
2923,J1506.5-5708,,
2924,J1506.6+0813,bll,J1506.6+0811
2925,J1507.1-1901,,
2926,J1507.2+1721,bll,J1507.4+1725
2927,J1507.3-3710,bcu,J1507.6-3710
2928,J1507.3+3341,bcu,
2929,J1507.9-6228e,,J1506.6-6219
2930,J1508.4+7717,bcu,
2931,J1508.5-4951,bcu,J1508.7-4956
2932,J1508.8+2708,bll,J1508.6+2709
2933,J1508.9-4110,spp,
2934,J1509.4-5850,PSR,J1509.4-5850
2935,J1509.6-4334,fsrq,J1508.9-4342
2936,J1509.7+5556,bll,J1509.7+5556
2937,J1509.8-2906,bcu,
2938,J1510.1+5702,fsrq,
2939,J1510.1-5750,,J1510.2-5754
2940,J1510.8+7959,bcu,J1512.3+8005
2941,J1510.8-0542,fsrq,J1510.9-0542
2942,J1511.2-5803,,J1510.9-5808c
2943,J1511.8-0513,bll,J1511.8-0513
2944,J1512.1-2255,bll,J1512.2-2255
2945,J1512.2+4704,bcu,
2946,J1512.2+0202,fsrq,J1512.2+0202
2947,J1512.8-0906,FSRQ,J1512.8-0906
2948,J1512.9-5639,bcu,J1512.8-5639
2949,J1513.0-3118,,
2950,J1513.2-7131,bcu,
2951,J1513.4-3721,bcu,J1513.3-3719
2952,J1513.4-3231,fsrq,J1513.5-3233
2953,J1513.4-2549,PSR,J1513.4-2549
2954,J1513.7-1519,,
2955,J1514.0-6240,,J1513.8-6250c
2956,J1514.2-5909e,PWN,J1514.0-5915e
2957,J1514.3-4946,PSR,J1514.2-4947
2958,J1514.4-7719,bcu,
2959,J1514.6-2044,bcu,
2960,J1514.7-3617,bcu,J1514.8-3623
2961,J1514.8-4748,fsrq,J1514.5-4750
2962,J1514.8-0949,bcu,
2963,J1514.8+4448,,J1514.8+4446
2964,J1515.5-4242,,
2965,J1515.6-5817,,
2966,J1516.1+4351,bll,
2967,J1516.5+0015,rdg,
2968,J1516.8+2918,bll,
2969,J1516.8+3651,bll,J1516.7+3648
2970,J1516.9+1934,bll,J1516.9+1926
2971,J1517.0+2639,bcu,J1517.0+2637
2972,J1517.7-2422,bll,J1517.6-2422
2973,J1517.7-4446,,J1517.6-4442
2974,J1517.7+6525,bll,J1517.6+6524
2975,J1517.9-5233,,J1518.2-5232
2976,J1518.0-2731,bll,J1518.0-2732
2977,J1518.4+0750,bcu,
2978,J1518.6+0614,rdg,
2979,J1518.6+4044,bll,
2980,J1518.8+0203,glc,
2981,J1519.7+6727,,
2982,J1520.0-0905,bcu,
2983,J1520.4+5546,bll,J1521.1+5543
2984,J1520.5+4209,fsrq,J1520.3+4209
2985,J1520.8-0348,bll,J1520.8-0348
2986,J1520.9-3805,,
2987,J1521.1+0421,rdg,
2988,J1521.5-8057,,
2989,J1521.8+4338,fsrq,J1521.8+4340
2990,J1521.9-5735,PSR,J1521.9-5736
2991,J1522.1+3144,fsrq,J1522.1+3144
2992,J1522.6-2730,bll,J1522.6-2730
2993,J1523.2-3941,bcu,
2994,J1523.2+0533,bll,
2995,J1524.8-5904,bcu,J1525.2-5905
2996,J1526.1-0831,bcu,J1525.8-0834
2997,J1526.3-4501,,J1526.3-4505
2998,J1526.6-3810,,J1527.0-3804
2999,J1526.6-2743,,
3000,J1526.7-1529,bcu,
3001,J1527.3+3117,fsrq,
3002,J1527.8+1013,,
3003,J1527.9-4943,,
3004,J1528.2-2905,bcu,J1528.1-2904
3005,J1528.4-5838,PSR,J1528.3-5836
3006,J1528.4+2004,,
3007,J1528.4-6729,unk,
3008,J1528.5-2240,bcu,J1528.7-2247
3009,J1529.2+3812,bll,
3010,J1529.4-6027,,
3011,J1529.7+6733,bcu,J1529.5+6733
3012,J1530.0-1522,,
3013,J1530.5+5850,,
3014,J1530.5-3026,bcu,
3015,J1530.9+5736,bll,J1531.0+5737
3016,J1531.5-5612,PSR,
3017,J1531.6+0406,,
3018,J1531.7+4710,bll,J1531.8+4704
3019,J1532.0+3016,bll,J1532.0+3018
3020,J1532.3-3857,,
3021,J1532.7-1319,fsrq,J1532.7-1319
3022,J1533.2+1855,bll,J1533.2+1852
3023,J1533.2+3416,bll,J1533.5+3416
3024,J1533.9-5712e,SNR,
3025,J1534.0-5232,,J1533.8-5231
3026,J1534.3-3312,,
3027,J1534.4-6719,,
3028,J1534.7-5842,,
3029,J1534.7+2331,sbg,
3030,J1534.8+3716,bll,J1535.0+3721
3031,J1534.8+0131,fsrq,J1534.5+0128
3032,J1535.0+5320,bll,J1534.4+5323
3033,J1535.3-3135,bcu,
3034,J1535.4+3919,bll,J1535.7+3920
3035,J1535.8-4730,bcu,
3036,J1535.9+3743,,
3037,J1536.4-4948,PSR,J1536.3-4949
3038,J1536.8-3155,bll,
3039,J1536.8-4327,,
3040,J1537.3-6110,,
3041,J1537.7-7957,bcu,J1537.8-8000
3042,J1537.9-1344,bcu,
3043,J1538.0-4638,,J1538.4-4656
3044,J1538.2-6201,,
3045,J1538.9+0425,,
3046,J1539.1+1008,,
3047,J1539.4-3323,,J1539.2-3324
3048,J1539.6+2743,fsrq,J1539.5+2746
3049,J1539.7-1127,bll,J1539.8-1128
3050,J1539.9+4220,bll,
3051,J1540.1+8155,bll,J1540.1+8155
3052,J1540.4+6606,bcu,
3053,J1540.7+1449,bll,J1540.8+1449
3054,J1541.2-5201,,
3055,J1541.7+1413,bll,J1541.6+1414
3056,J1541.9-2915,bcu,
3057,J1542.1-5901,,J1542.4-5911
3058,J1542.3+1801,fsrq,
3059,J1543.0+6130,bll,J1542.9+6129
3060,J1543.4-5925,,
3061,J1543.6+0452,agn,J1543.5+0451
3062,J1543.6-0244,,J1543.5-0244
3063,J1543.6-5148,PSR,J1542.9-5141
3064,J1544.0+4939,PSR,J1544.0+4938
3065,J1544.2-2554,,J1544.1-2555
3066,J1544.5-1126,bcu,J1544.6-1125
3067,J1544.9+3218,,
3068,J1545.0-6642,unk,J1545.0-6641
3069,J1545.2-4553,,
3070,J1545.8-2336,bcu,
3071,J1546.0+0819,bll,J1546.0+0818
3072,J1546.1-1003,bcu,
3073,J1546.5+1816,bll,J1546.6+1812
3074,J1546.8-3244,,
3075,J1547.3-1531,bcu,
3076,J1547.3-2802,bll,J1547.1-2801
3077,J1547.4-4802,,
3078,J1547.5-5130,,
3079,J1547.9-6403,bcu,
3080,J1548.1-4416,,
3081,J1548.3+1456,bll,J1548.4+1455
3082,J1548.8-2250,bll,J1548.8-2250
3083,J1549.3+6310,bcu,J1549.0+6309
3084,J1549.3+4234,bcu,
3085,J1549.4+7409,bcu,J1550.3+7409
3086,J1549.5+0236,fsrq,J1549.4+0237
3087,J1549.6+1710,bll,J1549.5+1709
3088,J1549.8-3044,bcu,J1549.9-3044
3089,J1549.8-0659,bcu,J1549.7-0658
3090,J1550.4-5354c,,
3091,J1550.6+6027,,J1550.4+6027
3092,J1550.7+7006,bcu,
3093,J1550.7+0528,fsrq,J1550.5+0526
3094,J1550.8-0822,bcu,
3095,J1550.8-1750,bcu,
3096,J1551.7-4257,,
3097,J1551.9-6015,,
3098,J1552.0+0850,bll,J1552.1+0852
3099,J1552.4-5612e,PWN,J1552.4-5609
3100,J1552.9-5607e,SNR,J1552.9-5610
3101,J1553.1+5438,PSR,J1553.1+5437
3102,J1553.5-3118,bll,J1553.5-3118
3103,J1553.6+1257,fsrq,J1553.5+1256
3104,J1553.6-2422,fsrq,J1553.3-2421
3105,J1553.8-5325e,,J1554.4-5315c
3106,J1554.2+2008,,J1554.4+2010
3107,J1554.4-1215,bcu,
3108,J1554.9+2143,bll,
3109,J1555.2+7103,,
3110,J1555.2-4149,bcu,
3111,J1555.7-2908,PSR,
3112,J1555.7+1111,BLL,J1555.7+1111
3113,J1556.0-4713,unk,
3114,J1556.4-6911,,
3115,J1557.2+3822,,
3116,J1557.5-7040,bll,J1557.4-7040
3117,J1557.9-0001,fsrq,
3118,J1557.9-1404,fsrq,
3119,J1558.8+5625,bll,J1558.9+5625
3120,J1558.9-6432,bll,J1558.9-6432
3121,J1559.1+6736,bcu,
3122,J1559.7-4518,,
3123,J1559.8-2525,bcu,J1559.8-2525
3124,J1559.9+2319,bll,J1559.9+2319
3125,J1600.0+8510,bcu,J1559.7+8512
3126,J1600.3-5811,bcu,J1600.3-5810
3127,J1600.9-3054,PSR,J1600.8-3053
3128,J1601.3-5224,spp,
3129,J1602.0-4402,,
3130,J1602.1+3324,bcu,
3131,J1602.2+2305,,J1601.9+2306
3132,J1602.2+3051,bll,
3133,J1602.9-1928,bcu,J1602.8-1924
3134,J1603.3-6010,,J1603.7-6011
3135,J1603.5-7112,bcu,
3136,J1603.6-0451,,
3137,J1603.8+1104,bll,J1603.7+1106
3138,J1603.8+5009,bll,
3139,J1603.8-4903,bll,J1603.9-4903
3140,J1604.4-4927,,
3141,J1604.5-4441,bll,J1604.4-4442
3142,J1604.6+5714,fsrq,J1604.6+5714
3143,J1605.1-1140,bcu,
3144,J1605.5+5423,bll,
3145,J1606.3+5629,bll,J1606.1+5630
3146,J1606.5+2717,fsrq,
3147,J1606.6+1324,,
3148,J1606.9+5919,bcu,
3149,J1607.0+1550,bll,J1607.0+1551
3150,J1608.0+4949,bcu,
3151,J1608.0-2038,bcu,J1607.9-2040
3152,J1608.3+4012,fsrq,
3153,J1608.4+0055,,
3154,J1608.7+1029,fsrq,J1608.6+1029
3155,J1608.8-4803,,
3156,J1610.3-5154c,,
3157,J1610.3-3958,fsrq,J1610.6-3956
3158,J1610.6+2414,fsrq,
3159,J1610.7-6648,bll,J1610.8-6649
3160,J1611.6-6013,,
3161,J1611.9-5125,,
3162,J1612.1+1407,,J1611.9+1404
3163,J1612.1-4526,,
3164,J1612.2+2828,bcu,
3165,J1612.4-3100,bcu,J1612.4-3100
3166,J1612.4+0409,,
3167,J1612.4-4419,,
3168,J1613.0-5102,,
3169,J1613.3-1907,bcu,
3170,J1613.5-4225,bcu,J1613.4-4222
3171,J1613.6+3411,fsrq,J1613.8+3410
3172,J1614.1-5047,PSR,J1615.6-5049
3173,J1614.5-2230,PSR,J1614.5-2231
3174,J1615.3-5146e,SNR,J1615.3-5146e
3175,J1615.3-5136,PSR,J1615.2-5138
3176,J1615.3-1512,,
3177,J1615.5-5434,,
3178,J1615.6+2130,bcu,
3179,J1615.6+4712,fsrq,J1615.8+4712
3180,J1615.9-4322,,
3181,J1616.2-5054e,PWN,J1616.2-5054e
3182,J1616.6-5341,,J1616.8-5343
3183,J1616.6-5009,,
3184,J1616.6+4630,fsrq,J1616.4+4631
3185,J1616.7+3327,bll,
3186,J1616.7+4107,bll,J1616.8+4111
3187,J1616.9-2257,glc,J1616.8-2300
3188,J1617.2-2535,bcu,J1617.3-2519
3189,J1617.3-1513,bcu,
3190,J1617.3-5849,fsrq,J1617.4-5846
3191,J1617.9-7718,fsrq,J1617.7-7717
3192,J1618.0+5139,fsrq,J1617.8+5137
3193,J1618.0-5119,,
3194,J1618.3-4537,,
3195,J1618.7-4633c,unk,J1619.0-4650
3196,J1619.0+7536,bcu,J1619.1+7538
3197,J1619.0-8346,bll,
3198,J1619.3-5047,,J1619.7-5040c
3199,J1619.4-5106,,
3200,J1619.5-5014c,,J1619.0-5014c
3201,J1619.6+5536,bll,
3202,J1619.8-6314,unk,
3203,J1620.5-5729,,
3204,J1620.7-4927,PSR,J1620.8-4928
3205,J1620.8-4958c,,
3206,J1620.8-5035,,
3207,J1621.0-2625,,
3208,J1621.7-1103,bcu,
3209,J1622.0-5157c,,
3210,J1622.2-7202,,
3211,J1622.5-4726,,
3212,J1622.7-4934c,,
3213,J1622.8-4454,,
3214,J1623.0-5004,PSR,J1622.9-5004
3215,J1623.0-0315,PSR,J1622.9-0312
3216,J1623.0-4624,,
3217,J1623.4+0858,bcu,
3218,J1623.6+5743,fsrq,
3219,J1623.7-2315c,,
3220,J1623.9-6936,,
3221,J1624.1-4042,PSR,J1624.2-4041
3222,J1624.1-4941c,,J1624.0-4941c
3223,J1624.1-4417,,
3224,J1624.3-3952,,J1624.2-3957
3225,J1624.6+5651,bll,J1625.0+5651
3226,J1624.9-4210,bcu,
3227,J1624.9-4538,,
3228,J1625.1-0020,PSR,J1625.1-0021
3229,J1625.3-2338,,J1623.5-2345c
3230,J1625.7-2527,fsrq,J1625.7-2527
3231,J1625.7+4134,fsrq,J1625.9+4125
3232,J1626.0-4917c,,J1626.2-4911
3233,J1626.0-2950,FSRQ,J1626.0-2951
3234,J1626.3+3514,bll,J1626.1+3512
3235,J1626.4+1820,bcu,
3236,J1626.5-4406,,J1626.3-4406
3237,J1626.5+6257,,
3238,J1626.6-4251,,
3239,J1626.6-7639,bll,J1626.4-7640
3240,J1626.8+4337,fsrq,
3241,J1626.9-2431e,SFR,J1626.2-2428c
3242,J1627.3+3148,bll,
3243,J1627.3+4758,bcu,
3244,J1627.4-3301,bcu,
3245,J1627.6-3852,glc,
3246,J1627.7-5749,,
3247,J1627.7+3219,,J1627.8+3217
3248,J1627.7+0251,bcu,J1628.1+0254
3249,J1628.0-4920,,
3250,J1628.1-3204,PSR,J1628.0-3203
3251,J1628.2-4848c,spp,J1628.9-4852
3252,J1628.3-3343,bcu,J1628.1-3344
3253,J1628.6-4553,,J1628.4-4546
3254,J1628.6+7706,bll,J1628.2+7703
3255,J1628.8-6149,fsrq,J1629.6-6141
3256,J1629.3-4822c,,
3257,J1630.1-1049,,J1630.2-1052
3258,J1630.1-3546,,
3259,J1630.6+3734,PSR,J1630.2+3733
3260,J1630.6+8234,rdg,J1630.6+8232
3261,J1630.7+5221,bll,J1630.7+5222
3262,J1631.0-5302,bcu,
3263,J1631.2+1046,bcu,J1630.8+1047
3264,J1631.6-4756e,pwn,J1633.0-4746e
3265,J1631.8+4144,,
3266,J1632.2+0854,bcu,
3267,J1632.4+5800,bcu,
3268,J1632.5+3839,,J1632.8+3838
3269,J1632.8-1048,bcu,
3270,J1633.0-4746e,spp,J1633.0-4746e
3271,J1633.8+0701,bcu,
3272,J1634.6-4324,,
3273,J1634.7+0235,,
3274,J1634.9+1222,bcu,
3275,J1635.2+3808,FSRQ,J1635.2+3809
3276,J1635.3+4258,,J1635.3+4257
3277,J1635.4-3249,,
3278,J1635.6+3500,bcu,
3279,J1635.6+3628,fsrq,
3280,J1636.3-4731e,SNR,J1636.2-4734
3281,J1636.5-0454,bcu,
3282,J1636.7+2627,bll,J1636.7+2624
3283,J1636.9-4103,bcu,
3284,J1636.9-4710,,J1636.2-4709c
3285,J1637.1+1316,bll,J1637.1+1314
3286,J1637.5+3005,,
3287,J1637.6+4548,bll,
3288,J1637.7+4717,fsrq,J1637.7+4715
3289,J1637.7+7326,bll,J1637.8+7325
3290,J1637.8-3449,bll,J1637.6-3449
3291,J1638.0+0042,bcu,
3292,J1638.1+5721,fsrq,J1637.9+5719
3293,J1638.5-4657,spp,J1638.6-4654
3294,J1639.0-2727,,
3295,J1639.2-5638,,
3296,J1639.2+4129,fsrq,J1639.8+4125
3297,J1639.3-5146,,J1639.4-5146
3298,J1639.8-4642,,
3299,J1640.1+2222,PSR,
3300,J1640.2+0629,bcu,
3301,J1640.3-4917,,J1640.6-4917
3302,J1640.3+6850,bcu,
3303,J1640.4+3945,FSRQ,J1640.6+3945
3304,J1640.6-4632,spp,J1640.4-4634c
3305,J1640.9+1143,bcu,J1640.9+1142
3306,J1641.0-4619,spp,J1641.1-4619c
3307,J1641.2+8049,PSR,J1642.4+8045
3308,J1641.2-5317,PSR,J1641.5-5319
3309,J1641.3-5945,unk,
3310,J1641.3-2908,,
3311,J1641.5+2017,,
3312,J1641.9-0621,bll,J1641.8-0619
3313,J1642.1-5428e,spp,J1645.9-5420
3314,J1642.4+2211,bll,
3315,J1642.9+3948,FSRQ,J1642.9+3950
3316,J1643.0+3223,bll,
3317,J1643.1+1436,,
3318,J1643.3-3148,,
3319,J1643.5-0646,bll,J1643.6-0642
3320,J1643.7+3317,bcu,
3321,J1644.2+4546,bll,
3322,J1644.5-4602,bcu,
3323,J1644.8+1850,,
3324,J1644.8-2154,bcu,J1645.7-2148c
3325,J1644.9+2620,NLSY1,J1644.4+2632
3326,J1644.9-4921,,
3327,J1645.0+1654,,
3328,J1645.1-3323,unk,
3329,J1645.1-4123c,,
3330,J1645.2-5218,,
3331,J1645.6+6329,fsrq,J1645.9+6336
3332,J1645.8-4533,unk,
3333,J1646.0-0942,bcu,
3334,J1646.5-4406,,
3335,J1646.6+7422,bcu,
3336,J1646.7-2154,,
3337,J1646.7-1330,bcu,J1646.9-1332
3338,J1647.0+6040,bcu,
3339,J1647.1+6149,bcu,
3340,J1647.2-0154,glc,
3341,J1647.4-6438,bcu,J1647.1-6438
3342,J1647.5+2911,bll,
3343,J1647.5+4950,bll,J1647.4+4950
3344,J1648.0+2221,bcu,
3345,J1648.1-1547,,
3346,J1648.2+4232,bcu,J1648.0+4230
3347,J1648.4-4611,PSR,J1648.3-4611
3348,J1648.7+4834,,
3349,J1649.2-4513,,
3350,J1649.3-4441,,J1650.0-4438c
3351,J1649.4+5235,bll,J1649.4+5238
3352,J1649.6+0411,bcu,J1650.0+0356
3353,J1649.8-3010,,J1649.6-3007
3354,J1650.3-5045,bcu,J1650.2-5044
3355,J1650.3-4600,PSR,J1650.3-4600
3356,J1650.7+0831,fsrq,J1650.8+0830
3357,J1650.9+0429,bcu,
3358,J1650.9-4420,,
3359,J1651.1-5848,,
3360,J1651.6+7219,bll,J1651.6+7219
3361,J1651.7-7241,,
3362,J1651.7-4359,,
3363,J1652.2-4633e,,J1650.3-4600
3364,J1652.2-4516,,
3365,J1652.7+4024,bll,
3366,J1653.0+3640,,
3367,J1653.2-4349,,J1652.8-4351
3368,J1653.6-0158,PSR,J1653.6-0158
3369,J1653.8+3945,BLL,J1653.9+3945
3370,J1654.0-3509,bcu,
3371,J1654.2-4907c,,J1654.3-4907
3372,J1654.5-5509,,
3373,J1655.5-4737e,,J1655.5-4748
3374,J1655.9-3940,,
3375,J1655.9-3101,,
3376,J1656.0+2047,bcu,J1656.0+2044
3377,J1656.3-3301,fsrq,J1656.2-3303
3378,J1656.4-0410,,
3379,J1656.5-2733,,
3380,J1656.9-2010,bll,J1656.8-2010
3381,J1656.9-5717,,
3382,J1657.0+6010,fsrq,J1656.9+6008
3383,J1657.4-3917c,,J1656.9-3919c
3384,J1657.7-6120,bcu,
3385,J1657.7-4656c,,J1657.6-4653
3386,J1657.7+4808,fsrq,J1657.7+4807
3387,J1657.7-4520,,
3388,J1658.3-4637c,,
3389,J1658.4+6150,bll,J1658.3+6149
3390,J1658.6-5323,PSR,J1658.4-5323
3391,J1659.0-0140,,J1659.0-0142
3392,J1659.0+2627,fsrq,J1659.4+2631
3393,J1659.2-1443,,
3394,J1659.7-3131,bcu,J1659.7-3132
3395,J1700.0+6830,fsrq,J1700.1+6829
3396,J1700.1-4013,unk,J1700.4-4019c
3397,J1700.2-4237,,
3398,J1700.3-4557,,
3399,J1700.8-5218,,J1701.3-5216
3400,J1701.0-2617,unk,
3401,J1701.0+6613,bcu,
3402,J1701.2-3006,glc,J1701.2-3006
3403,J1701.3+3956,bll,
3404,J1701.3-4924,,J1701.1-4930
3405,J1701.7-5621,bcu,
3406,J1701.9-4625,,J1702.1-4623
3407,J1702.2+2642,bll,
3408,J1702.3-2525,,J1702.1-2524
3409,J1702.5-4803,,
3410,J1702.6+3114,bll,J1702.6+3116
3411,J1702.7-5655,,J1702.8-5656
3412,J1702.9-4131,PSR,
3413,J1703.6-6213,fsrq,J1703.6-6211
3414,J1703.6-2850,,J1703.6-2850
3415,J1704.1+7647,bcu,J1704.0+7646
3416,J1704.2+1234,bll,J1704.1+1234
3417,J1704.5-0527,bll,J1704.4-0528
3418,J1704.8-4030,,
3419,J1705.0+7134,bll,J1705.5+7134
3420,J1705.1-4748,,
3421,J1705.2-3850,,
3422,J1705.4+5436,bcu,
